user_id,total_spend,count_saved_items,loyalty_credits,batch_id
8697,2508,49,640,2646
8698,2155,22,579,2116
8700,2189,31,448,2398
510,2580,3,981,2678
511,2402,7,499,2338
512,2194,10,19,2751
514,2987,12,391,2744
8278,2227,0,256,2483
518,2564,42,692,2623
9644,2869,14,650,2354
524,2980,19,251,2758
8717,2342,28,760,2240
526,2626,33,922,2640
527,2394,43,676,2397
8280,2339,28,727,2275
532,2398,33,420,2159
8727,2490,46,379,2363
8728,2626,34,780,2554
540,2067,45,773,2315
542,2789,50,0,2298
8737,2205,11,707,2475
548,2217,19,803,2609
8741,2912,3,905,2371
550,2166,27,582,2492
553,2800,45,638,2689
557,2142,36,538,2585
8750,2371,49,838,2819
560,2203,18,635,2483
8754,2100,5,220,2056
8755,2173,48,372,2798
564,2033,34,553,2459
565,2354,46,78,2078
8758,2949,38,443,2983
568,2868,9,908,2308
8761,2276,30,53,2219
573,2109,38,225,2752
579,2208,39,366,2782
580,2971,33,321,2673
582,2956,5,745,2262
8776,2965,2,542,2816
8779,2270,47,794,2322
588,2095,26,510,2190
589,2712,23,621,2581
592,2945,24,973,2137
8785,2423,26,703,2034
8788,2668,7,539,2507
8789,2459,22,468,2728
8790,2433,33,855,2823
8792,2046,50,670,2924
8794,2252,12,731,2326
8749,2210,0,444,2963
607,3000,5,989,2524
609,2137,20,860,2457
9022,2004,48,773,2733
8805,2797,25,69,2898
614,2453,11,429,2841
8807,2651,18,81,2528
8815,2257,5,134,2740
8816,2187,35,552,2449
625,2332,19,288,2267
8818,2818,34,41,2122
630,2881,19,270,2410
9841,2636,17,617,2319
634,2126,33,259,2870
637,2399,12,219,2754
639,2119,12,908,2282
645,2835,10,273,2857
8839,2282,17,791,2570
8843,2741,18,582,2720
8844,2116,5,839,2964
654,2666,39,433,2610
8848,2635,17,711,2542
658,2720,42,651,2419
8852,2299,39,846,2967
8855,2454,16,371,2157
8856,2727,8,102,2561
8857,2110,37,400,2478
667,2283,30,76,2763
670,2346,4,651,2923
671,2611,44,347,2060
8864,2999,48,152,2963
8865,2113,7,564,2953
8870,2967,45,850,2016
8872,2535,10,761,2109
8876,2303,35,277,2613
8878,2180,11,358,2691
689,2875,29,377,2629
691,2024,32,118,2438
8885,2304,5,106,2196
8886,2392,32,518,2413
8887,2271,23,450,2541
699,2857,15,484,2183
8892,2157,23,577,2383
8894,2223,46,283,2588
704,2957,14,807,2934
8897,2715,41,859,2509
706,2542,33,396,2237
710,2363,49,890,2786
711,2920,4,931,2905
8904,2187,12,48,2503
8905,2685,0,792,2327
715,2477,27,555,2932
716,2626,20,608,2443
8910,2013,27,699,2437
8911,2678,27,916,2931
8913,2704,46,657,2591
722,2701,24,449,2167
723,2768,3,303,2693
724,2236,29,94,2589
8920,2025,38,885,2603
9552,2405,7,550,2225
8923,2557,11,358,2488
732,2119,1,272,2028
8927,2594,43,448,2116
8930,2667,6,921,2665
739,2650,41,97,2443
741,2888,14,948,2728
749,2537,21,712,2176
750,2700,41,856,2813
752,2493,14,657,2002
756,2655,18,889,2394
8318,2785,34,271,2616
8950,2617,20,627,2348
8954,2158,7,639,2141
8955,2167,5,186,2294
765,2929,16,842,2746
768,2684,16,544,2642
769,2627,31,671,2785
8962,2333,38,106,2062
8963,2932,46,689,2496
773,2224,16,79,2419
8321,2601,4,713,2541
8968,2882,23,319,2399
777,2680,21,962,2693
778,2967,21,791,2624
780,2304,14,545,2552
8975,2620,46,308,2585
8976,2370,10,732,2391
8978,2460,35,230,2553
8323,2439,12,376,2278
789,2237,27,797,2090
792,2591,30,232,2236
8990,2725,7,460,2274
800,2970,21,447,2377
801,2503,25,394,2607
8994,2654,18,380,2882
805,2651,9,410,2043
808,2443,41,321,2212
9002,2397,48,694,2743
812,2569,1,346,2966
9011,2736,28,647,2568
9012,2334,36,819,2843
9015,2287,40,692,2605
9016,2046,31,702,2557
9019,2244,12,643,2941
830,2912,44,144,2151
831,2587,12,249,2031
833,2536,10,824,2816
9027,2151,1,291,2367
9031,2509,1,719,2524
9032,2842,15,249,2461
9033,2984,35,13,2911
9035,2830,42,564,2612
844,2546,9,525,2292
845,2341,46,46,2695
851,2846,40,119,2724
9044,2509,47,777,2194
853,2614,7,297,2508
9048,2924,48,36,2440
9051,2371,32,687,2439
9053,2848,10,414,2260
9056,2739,30,984,2691
8336,2146,25,626,2669
867,2635,28,870,2318
873,2163,14,296,2999
875,2548,33,869,2437
876,2535,44,671,2410
878,2210,44,892,2973
879,2276,12,644,2920
880,2744,32,156,2431
9073,2033,44,25,2932
9074,2393,32,202,2356
9076,2492,48,838,2117
9078,2773,32,870,2532
887,2810,33,110,2285
888,2042,30,661,2932
891,2473,4,89,2444
9085,2888,44,88,2773
894,2552,30,239,2523
898,2496,3,320,2771
904,2013,26,22,2286
9097,2214,30,874,2691
906,2862,43,983,2652
9099,2065,11,92,2413
909,2172,13,49,2495
910,2392,0,171,2549
911,2368,11,586,2740
914,2526,8,529,2151
915,2243,34,2,2687
916,2800,35,900,2364
917,2491,44,662,2463
921,2693,5,521,2230
923,2292,40,551,2618
9119,2505,10,663,2488
929,2894,46,390,2110
931,2452,28,630,2247
935,2932,46,484,2499
941,2574,21,329,2875
944,2538,20,338,2573
946,2856,9,752,2902
947,2174,42,993,2549
950,2130,30,21,2611
951,2787,25,945,2338
9144,2915,46,535,2773
9145,2953,45,940,2604
9579,2289,36,919,2963
959,2265,45,839,2119
960,2911,38,376,2923
963,2411,47,33,2836
967,2858,9,610,2958
9160,2267,36,520,2117
9162,2362,28,562,2264
972,2185,6,887,2652
9165,2808,47,885,2447
978,2402,6,404,2416
9171,2251,21,673,2862
9173,2104,9,701,2702
9175,2806,32,21,2484
984,2644,4,225,2505
985,2229,11,17,2273
986,2689,32,123,2177
989,2470,33,887,2345
990,2172,17,369,2692
9189,2084,11,413,2939
9191,2558,26,945,2286
9724,2077,16,166,2343
1003,2228,35,627,2476
1005,2718,35,609,2153
9200,2640,35,103,2816
9201,2641,19,604,2782
1010,2953,18,2,2503
9204,2176,20,593,2411
1013,2972,13,877,2099
1018,2683,9,39,2711
1021,2287,9,792,2871
1023,2662,34,62,2236
1024,2026,20,553,2474
9218,2569,20,653,2379
8363,2965,10,824,2757
9224,2763,15,883,2683
8364,2630,4,46,2883
9230,2177,50,865,2525
1039,2500,2,391,2627
1040,2647,15,117,2666
1042,2564,41,770,2978
1046,2187,34,608,2823
1052,2641,22,761,2495
1053,2860,15,892,2345
9248,2475,44,383,2398
9249,2057,15,12,2678
1059,2628,0,950,2695
9255,2395,33,250,2129
1065,2610,26,393,2228
1066,2601,39,184,2304
1067,2349,6,831,2217
9261,2403,21,788,2050
1071,2522,39,177,2015
9264,2535,1,314,2792
1073,2556,22,721,2156
9266,2390,18,427,2862
9267,2392,35,360,2197
1079,2496,22,58,2496
1084,2127,20,919,2412
1089,2243,42,486,2476
9282,2461,16,883,2682
1094,2178,19,557,2323
1096,2596,10,874,2922
1101,2784,49,885,2342
1105,2941,39,61,2349
9298,2051,12,522,2043
1107,2375,48,557,2500
1112,2933,17,170,2204
1113,2569,14,696,2571
9308,2358,17,281,2864
9744,2050,4,692,2258
1124,2562,41,325,2108
1125,2316,11,818,2731
9319,2349,5,332,2464
1129,2368,32,481,2689
9322,2904,37,99,2764
1131,2963,47,523,2129
9326,2941,17,832,2323
1135,2731,8,817,2225
1136,2226,1,612,2786
1137,2949,23,921,2535
1140,2267,34,788,2599
9335,2014,38,181,2363
1144,2739,13,528,2289
9342,2005,43,692,2759
1152,2924,15,174,2634
1153,2464,15,924,2689
9346,2682,25,13,2097
9350,2050,2,667,2788
9351,2728,35,512,2384
9353,2196,38,9,2196
9357,2836,29,648,2126
1167,2783,9,23,2988
9752,2751,24,813,2185
1174,2153,23,583,2822
1175,2252,50,634,2220
1176,2138,34,71,2162
1177,2613,46,785,2406
1179,2683,12,736,2912
1185,2806,38,185,2461
1186,2977,1,935,2445
1189,2097,7,570,2910
1190,2220,17,850,2737
9385,2481,22,974,2077
1195,2145,1,456,2064
1197,2996,35,17,2446
9390,2024,11,438,2693
9391,2564,23,156,2346
9395,2090,38,589,2332
1206,2023,8,748,2881
9399,2688,49,205,2166
9401,2557,1,531,2085
1210,2503,38,794,2036
1220,2966,2,622,2667
9416,2072,21,60,2849
9419,2680,25,139,2289
9421,2318,22,24,2474
9427,2331,50,406,2813
9428,2890,37,244,2147
9433,2053,33,752,2554
1242,2075,13,567,2866
9435,2280,36,544,2631
1244,2502,2,775,2051
9438,2311,28,545,2920
1248,2450,13,491,2254
1249,2328,46,770,2628
9442,2409,32,528,2592
9443,2587,9,732,2012
9446,2074,45,827,2826
9447,2018,12,517,2870
9449,2908,10,177,2245
9451,2727,38,638,2684
1260,2118,11,137,2998
9453,2924,50,435,2442
1262,2212,49,713,2502
9457,2859,1,945,2999
8771,2079,38,955,2482
1267,2546,24,624,2955
9460,2942,32,209,2288
9462,2423,11,530,2018
1274,2028,23,113,2945
9469,2880,47,179,2535
1279,2090,13,568,2225
9474,2890,40,885,2181
1284,2553,30,192,2671
1285,2562,37,779,2349
1286,2078,19,543,2879
1287,2127,35,579,2198
1288,2504,38,960,2743
1290,2696,45,199,3000
1291,2063,28,280,2307
1293,2248,46,803,2442
9488,2703,1,386,2546
9489,2788,33,796,2963
1298,2979,7,191,2187
1299,2187,44,898,2144
1301,2685,16,510,2388
9494,2172,28,310,2365
9495,2913,16,243,2356
1304,2823,41,760,2892
1307,2924,36,84,2649
1309,2699,19,700,2875
9503,2408,42,348,2978
9505,2413,38,941,2068
1317,2738,16,739,2540
1318,2376,16,268,2966
8500,2018,18,276,2908
9513,2780,22,65,2783
1322,2129,5,733,2446
1329,2934,8,299,2713
9522,2003,33,610,2339
9524,2245,16,996,2835
9528,2548,17,124,2517
1338,2508,17,728,2379
9532,2023,8,557,2480
1342,2040,9,803,2267
9781,2157,49,284,2775
1348,2009,0,393,2962
1349,2592,12,477,2432
9542,2894,41,468,2927
9545,2548,18,142,2096
1354,2415,21,774,2507
1357,2081,21,649,2799
9550,2510,10,362,2277
1360,2954,29,215,2398
1361,2413,2,922,2389
1362,2343,6,994,2475
1368,2198,11,559,2070
9562,2150,50,764,2171
9566,2805,18,128,2511
9567,2590,49,666,2721
1380,2214,35,371,2943
1385,2679,49,588,2829
1386,2363,37,959,2458
1387,2016,36,37,2726
9581,2552,9,929,2404
1390,2746,12,231,2508
1393,2726,25,613,2925
1396,2469,12,508,2748
9589,2276,28,701,2531
1398,2208,31,305,2434
9591,2337,30,649,2138
1400,2365,5,360,2942
9593,2033,31,566,2688
9598,2489,29,899,2695
9600,2468,2,585,2372
9601,2511,0,869,2812
9603,2394,48,581,2451
9604,2945,35,970,2709
1414,2725,4,538,2585
8428,2895,1,812,2687
1418,2022,24,421,2710
1421,2106,0,926,2221
1428,2655,49,11,2911
1434,2568,3,932,2856
9630,2085,19,646,2648
1439,2814,11,511,2264
9635,2090,6,680,2385
9636,2370,3,827,2492
9637,2098,3,278,2800
9638,2654,34,762,2426
1448,2510,20,505,2719
1451,2747,27,715,2506
1452,2642,32,473,2329
1458,2324,35,292,2076
9653,2914,36,707,2611
9655,2851,5,968,2235
1469,2298,18,710,2394
9665,2854,0,482,2656
9666,2782,22,184,2439
1475,2190,16,343,2484
9668,2807,11,420,2079
1480,2431,29,434,2425
1482,2911,41,852,2833
1483,2633,29,975,2887
1485,2987,26,791,2296
9679,2791,29,350,2543
1489,2907,0,37,2972
1492,2492,22,949,2979
9686,2747,2,309,2436
9688,2242,5,505,2942
1498,2528,27,857,2059
9693,2733,31,929,2439
9695,2317,8,129,2564
1510,2886,36,687,2359
9704,2139,6,511,2011
1513,2220,41,936,2862
1518,2493,32,486,2067
8445,2578,38,999,2786
9712,2708,13,29,2347
9714,2824,50,61,2233
9715,2745,8,446,2915
9717,2219,46,948,2278
1526,2571,7,12,2127
9719,2317,18,907,2549
1528,2350,16,968,2208
9722,2403,1,80,2834
8447,2678,27,784,2758
1532,2266,40,515,2977
9727,2400,50,685,2957
9728,2238,33,720,2300
8448,2542,19,518,2624
9732,2607,3,167,2433
1545,2641,34,709,2570
1546,2977,31,773,2922
1552,2936,18,755,2980
1557,2864,14,853,2375
1558,2884,35,180,2307
9751,2315,3,390,2324
1560,2176,13,403,2535
1561,2421,25,4,2648
1563,2091,39,654,2823
9757,2476,12,394,2325
1567,2083,18,500,2447
9760,2534,12,394,2068
9764,2699,4,838,2787
9766,2805,36,118,2836
9767,2107,27,409,2109
9771,2107,36,444,2499
1580,2378,50,691,2211
1581,2937,27,630,2074
1582,2508,8,464,2447
1583,2592,10,870,2902
9777,2354,49,418,2775
1586,2362,46,573,2964
1589,2607,25,782,2513
1590,2500,9,819,2941
1594,2872,30,86,2161
9787,2180,16,300,2064
1599,2262,2,818,2104
9794,2242,5,689,2660
9796,2697,41,783,2592
1605,2257,49,976,2077
9798,2170,11,805,2122
9800,2544,46,676,2820
1610,2131,16,660,2016
9803,2336,18,513,2759
1612,2767,50,644,2557
9805,2719,8,953,2939
9806,2714,5,137,2504
9810,2726,15,727,2625
9813,2531,25,812,2775
1623,2831,17,83,2309
9817,2294,36,372,2350
1632,2480,50,399,2386
9825,2108,14,949,2840
1635,2101,15,490,2502
9828,2645,1,126,2788
1639,2542,10,935,2691
9832,2137,24,248,2119
9833,2692,37,561,2945
9831,2150,7,392,2663
1645,2944,0,870,2007
9838,2361,8,947,2284
1647,2161,2,304,2012
1648,2218,21,303,2943
1649,2556,32,693,2520
9842,2135,2,261,2511
1653,2065,2,922,2762
9846,2710,1,176,2171
1655,2996,31,363,2951
1656,2614,38,650,2402
1661,2498,10,786,2789
9859,2121,13,105,2824
9860,2942,46,783,2211
9863,2189,48,534,2567
1674,2941,26,98,2994
1675,2462,46,1000,2106
9868,2178,36,190,2767
9872,2427,26,442,2353
1683,2506,29,880,2557
9876,2310,30,788,2946
9884,2710,24,221,2253
9888,2183,15,30,2790
9889,2427,28,259,2196
1698,2025,32,618,2201
9891,2162,30,221,2194
1703,2258,5,18,2829
1704,2249,33,329,2990
1706,2676,38,67,2309
1707,2703,16,779,2468
1712,2291,26,323,2091
1713,2963,23,195,2104
9908,2699,48,852,2583
8478,2315,13,88,2313
1719,2914,38,466,2303
1721,2333,43,748,2168
1725,2189,37,326,2539
1726,2231,21,689,2851
1728,2328,22,583,2245
1729,2145,22,331,2852
1732,2571,38,743,2389
9925,2258,13,554,2336
9926,2858,2,923,2483
1736,2873,6,975,2651
9930,2800,35,413,2913
9847,2152,5,71,2635
8482,2010,1,684,2673
1742,2799,40,92,2009
9936,2311,34,699,2794
1746,2244,12,278,2066
9943,2050,47,82,2877
1755,2742,22,709,2431
9948,2846,37,375,2042
1759,2376,28,580,2899
9952,2280,38,603,2401
9955,2853,47,959,2936
8486,2394,1,769,2749
1767,2562,39,360,2866
9961,2183,36,199,2324
9967,2202,42,917,2661
9968,2811,46,367,2341
9969,2404,34,431,2823
1779,2203,27,142,2571
1781,2155,19,205,2179
1782,2940,31,857,2370
9980,2480,14,775,2110
9982,2933,18,708,2255
1791,2599,9,839,2331
9985,2607,0,160,2295
1794,2335,19,720,2419
1795,2855,19,569,2195
9994,2684,11,205,2058
9995,2788,26,325,2272
1804,2771,25,295,2385
1805,2512,2,697,2201
1806,2100,3,971,2976
1807,2803,1,867,2853
1808,2052,48,3,2975
1821,2597,11,433,2886
1824,2493,25,993,2256
1825,2127,37,99,2256
1830,2768,25,25,2575
1834,2133,19,364,2115
1836,2116,11,911,2080
1837,2694,37,113,2665
1841,2898,42,371,2316
1849,2925,21,424,2322
1856,2766,37,417,2210
1857,2362,44,560,2550
1860,2890,39,901,2071
1862,2883,14,151,2169
1865,2143,43,763,2770
1870,2999,48,820,2683
1881,2884,50,915,2472
1891,2012,33,327,2613
1894,2219,47,702,2446
1897,2449,37,841,2790
1898,2712,50,715,2058
1900,2768,31,166,2543
1906,2059,16,527,2164
1910,2354,47,363,2202
1915,2334,50,521,2151
1917,2146,13,311,2176
1930,2562,17,667,2144
1935,2526,39,975,2422
1937,2785,40,595,2573
1938,2759,28,842,2321
1941,2785,11,935,2428
1942,2321,26,729,2948
1943,2942,41,754,2070
1944,2409,6,573,2534
1947,2696,46,782,2543
1949,2248,24,455,2852
1950,2173,39,879,2529
1958,2128,40,914,2268
1964,2573,7,859,2699
1968,2152,47,987,2742
1972,2443,14,754,2131
1974,2463,44,830,2649
1976,2093,18,699,2968
1977,2060,48,159,2201
1979,2820,4,477,2897
1981,2198,18,522,2417
9068,2206,33,960,2715
1994,2458,7,350,2569
1996,2855,24,698,2982
1997,2753,11,319,2756
2000,2939,45,699,2654
2002,2771,15,187,2187
2003,2771,25,134,2709
2005,2184,19,90,2400
2006,2622,31,810,2691
2008,2487,46,688,2816
2015,2814,31,89,2694
2016,2594,18,141,2841
2020,2504,45,662,2243
2026,2905,39,439,2615
2027,2865,42,454,2008
2031,2273,50,273,2688
2033,2736,5,354,2589
2038,2142,49,986,2681
2047,2947,37,849,2676
2049,2019,5,805,2088
2056,2139,43,118,2700
2062,2299,34,935,2778
2064,2570,1,917,2376
2065,2510,2,199,2387
2073,2180,36,983,2594
2080,2345,46,593,2750
2081,2881,41,965,2207
2088,2268,34,424,2257
2091,2404,18,426,2041
2093,2882,16,951,2414
2095,2613,39,472,2559
2096,2568,24,493,2381
2097,2738,38,733,2131
2102,2839,18,732,2442
2104,2255,0,394,2985
2108,2911,28,138,2154
2111,2457,37,286,2779
2114,2792,23,529,2176
2116,2460,39,570,2426
2119,2206,28,332,2219
2122,2563,38,753,2918
9911,2553,32,232,2625
2127,2654,34,345,2261
2129,2154,39,285,2853
2135,2721,11,280,2093
2141,2326,22,555,2140
2148,2616,31,316,2535
8255,2097,35,712,2156
9917,2784,9,767,2387
8801,2540,15,57,2305
2175,2753,2,888,2493
9921,2766,4,119,2828
2186,2527,25,318,2080
2190,2780,21,991,2981
2192,2321,28,706,2414
2194,2876,25,169,2220
2198,2013,11,261,2611
2204,2910,19,836,2251
2207,2187,33,618,2665
8560,2598,17,411,2055
2215,2591,46,352,2340
2221,2009,49,276,2974
2222,2766,21,73,2546
2225,2460,11,662,2345
2229,2182,7,778,2223
2233,2014,7,521,2938
8566,2361,34,320,2021
2249,2863,30,247,2705
2254,2613,23,858,2328
2257,2948,28,252,2149
2260,2552,50,728,2924
2261,2728,13,727,2418
2264,2463,49,416,2526
2266,2322,24,590,2645
2274,2404,15,401,2597
8571,2201,1,754,2006
2278,2207,5,388,2612
2281,2011,38,793,2407
8253,2595,32,589,2229
2292,2455,37,982,2588
2294,2947,40,960,2971
2295,2467,19,438,2848
2297,2020,47,610,2393
2300,2756,8,843,2401
2302,2021,13,890,2666
2306,2926,29,372,2204
2308,2074,5,611,2021
2315,2262,23,924,2700
2316,2602,12,607,2327
2324,2719,28,336,2478
2337,2555,18,633,2867
2343,2772,47,785,2543
2344,2023,14,869,2797
2347,2760,34,171,2092
2349,2556,29,989,2362
2350,2943,15,297,2605
2352,2811,31,251,2079
2362,2280,0,572,2967
2364,2709,12,164,2533
2367,2185,45,479,2255
2369,2014,12,994,2053
2372,2175,29,652,2989
2379,2923,24,877,2127
2380,2777,28,442,2420
2382,2778,19,628,2157
2388,2359,28,921,2332
2389,2491,11,558,2221
2391,2612,29,414,2505
2405,2640,19,808,2934
9959,2767,23,421,2772
2415,2868,9,998,2647
2417,2178,12,855,2722
2419,2006,24,737,2990
2423,2284,39,839,2225
2431,2053,13,607,2552
2435,2807,38,424,2503
2445,2282,9,136,2894
2448,2144,30,551,2230
2451,2621,6,720,2320
2457,2989,14,951,2050
2460,2577,25,958,2169
2462,2747,24,870,2847
2468,2381,34,778,2852
2469,2585,37,302,2727
2488,2807,14,960,2125
2489,2659,14,922,2463
2493,2090,2,733,2009
9973,2953,27,572,2523
2498,2019,19,436,2998
2502,2114,6,939,2770
2507,2197,30,653,2393
2515,2096,42,808,2061
2517,2705,40,669,2246
2520,2780,7,236,2342
2525,2451,40,625,2499
2527,2428,46,876,2554
2531,2553,11,175,2524
2532,2670,34,939,2827
2536,2779,24,159,2809
2540,2404,49,545,2134
2545,2721,19,972,2466
2546,2833,22,810,2252
2548,2828,45,991,2279
2551,2580,27,340,2674
2555,2706,46,676,2431
2564,2610,12,917,2764
2567,2063,10,117,2068
9986,2188,7,648,2086
2575,2197,34,922,2071
2576,2772,13,388,2596
9987,2901,40,946,2204
2584,2626,20,207,2134
2586,2027,39,716,2119
2589,2130,1,932,2683
2591,2623,31,826,2950
2592,2532,14,846,2072
2593,2041,26,287,2006
2594,2059,29,513,2988
2597,2807,21,372,2937
2599,2784,29,699,2415
2602,2288,42,964,2860
2608,2175,3,193,2731
2609,2687,19,867,2316
2610,2046,14,70,2513
2612,2452,32,199,2317
2617,2305,12,828,2235
8629,2204,17,475,2304
2629,2659,26,323,2023
9997,2978,42,129,2657
2640,2611,6,0,2195
2641,2955,49,303,2179
2642,2610,37,979,2324
2646,2340,23,260,2155
2651,2533,13,935,2421
2653,2473,6,766,2583
2670,2190,35,208,2297
2671,2198,45,933,2058
2677,2312,31,783,2904
2678,2153,41,358,2727
2680,2619,23,589,2423
2684,2889,0,1,2024
2686,2939,40,724,2622
2689,2974,23,893,2399
2701,2488,47,783,2586
2709,2739,33,513,2643
2710,2717,41,893,2472
2718,2407,11,676,2244
2719,2821,10,624,2079
2725,2291,36,799,2803
2727,2148,2,412,2360
2739,2270,1,929,2254
2741,2825,14,864,2870
2748,2524,33,913,2674
8650,2649,27,74,2433
2760,2379,34,529,2822
2765,2530,35,39,2789
2767,2032,13,16,2686
2768,2646,10,865,2575
2770,2848,47,340,2473
2774,2196,16,897,2967
2775,2788,19,265,2832
2780,2482,47,729,2390
2782,2345,4,546,2650
2786,2927,25,317,2312
2787,2006,25,373,2218
2788,2937,39,272,2733
2790,2245,36,123,2843
2791,2939,36,13,2001
2793,2666,16,513,2150
8658,2099,25,22,2544
2803,2962,36,569,2638
2807,2063,20,88,2822
2813,2460,25,838,2641
2814,2746,50,42,2961
2823,2995,50,831,2258
8663,2777,38,507,2172
2829,2940,43,973,2352
2832,2973,17,760,2184
