user_id,total_spend,count_saved_items,loyalty_credits,batch_id
8381,3144,8,916,3057
1139,3346,2,810,4253
1140,3256,7,405,3553
9333,3155,36,851,3319
9335,3161,13,320,3719
1146,3551,12,297,3069
1150,3820,4,692,3022
9343,3660,41,939,3378
9344,3994,6,966,4052
9345,3587,0,763,3427
1155,3594,40,217,3060
1157,3879,32,797,3850
1158,3826,2,729,3295
9353,3624,50,359,4186
9354,3475,29,793,3341
1163,3535,13,37,3322
1164,3032,5,178,4351
1165,3340,24,962,3619
1166,3285,3,266,3905
9360,3266,38,542,3525
9361,3630,28,359,4432
1171,3031,4,761,3595
9364,3598,9,509,4304
1173,3780,38,337,3179
1179,3864,43,560,4345
1180,3435,43,595,4420
1183,3440,25,541,3678
9377,3965,13,154,4099
9378,3841,2,38,4116
9380,3613,49,984,4300
1190,3549,30,380,4484
1192,3414,5,981,3994
9385,3808,3,359,3762
1195,3271,18,685,4370
1199,3552,33,426,3562
1202,3957,44,869,4407
9402,3204,0,562,4167
1212,3697,13,639,3740
1215,3258,11,77,4041
1219,3580,26,339,3320
9419,3754,26,653,3899
9420,3253,27,662,3121
1231,3742,6,384,3575
9428,3579,41,864,4401
1237,3666,17,323,3455
1238,3432,4,36,3627
1239,3019,11,69,3372
9432,3271,11,333,3697
1244,3257,47,899,3097
1256,3912,34,834,3102
1260,3458,35,925,3712
1261,3489,16,264,3555
9455,3362,25,679,3964
1264,3734,10,406,3076
1266,3335,21,475,3401
9459,3042,46,707,3228
1269,3883,1,494,3041
9462,3422,3,740,3693
9463,3121,11,556,4460
9464,3901,47,765,4495
1273,3069,41,82,3853
1279,3963,33,376,3951
9472,3325,8,287,3335
1282,3066,4,977,3172
1287,3958,27,137,4420
9481,3372,20,387,3399
1290,3334,8,286,4009
1291,3441,41,250,4389
9484,3581,21,971,3319
9485,3295,20,824,3560
9491,3749,1,729,3194
9492,3289,23,392,3819
1302,3206,35,789,4223
9495,3721,38,649,3083
1304,3213,37,678,3669
1306,3216,9,840,3054
9499,3273,21,436,3934
1308,3324,6,611,3951
1310,3448,17,239,3277
1312,3917,19,583,3523
1314,3064,12,544,4193
1319,3861,6,299,3047
1322,3442,12,992,3495
9515,3901,47,505,4498
9518,3309,34,91,3592
1328,3777,4,754,3550
9521,3199,26,839,3525
1331,3176,34,618,4057
1333,3616,23,647,3599
9527,3224,1,576,3268
1338,3283,12,454,4156
1340,3141,28,325,3672
1344,3556,43,529,3102
1346,3565,18,563,3746
1347,3898,13,963,3195
9541,3215,44,477,3218
9544,3147,14,623,4028
1355,3205,43,560,3590
9548,3546,17,863,4303
1357,3341,35,938,3779
1358,3455,32,71,3244
1362,3635,30,19,3375
9556,3545,41,992,4370
9558,3646,42,878,4090
1367,3704,18,811,4110
1368,3102,37,144,3478
1370,3080,45,272,4398
9563,3695,18,604,3392
1375,3595,0,383,4202
9570,3800,18,411,4306
1379,3625,47,132,3657
1380,3592,9,530,3541
9573,3512,46,524,3819
9577,3282,4,941,4499
9578,3202,13,367,3862
9579,3458,48,792,3510
1388,3066,38,826,4021
1390,3130,50,479,3320
9583,3247,24,19,3657
1392,3962,15,252,4409
1395,3095,39,689,3804
9588,3294,5,820,3002
1398,3968,4,384,3738
1399,3854,45,911,4385
1400,3221,34,35,3638
1405,3860,36,359,3991
1406,3504,47,552,3771
1408,3101,2,386,4320
1409,3355,38,880,3552
9602,3770,1,781,3657
9606,3246,25,672,3791
9607,3805,28,737,3128
9609,3343,35,69,3742
1418,3689,9,448,3021
1419,3996,1,906,4399
9613,3293,35,187,3227
1422,3242,16,388,3091
1426,3047,7,567,4033
1429,3250,45,78,3143
1433,3642,5,406,3770
9626,3810,48,990,3154
1438,3967,44,694,3034
9638,3635,34,311,3264
8433,3704,35,525,4275
9640,3288,15,91,4320
9641,3858,28,886,4493
1450,3141,48,306,3771
1454,3084,11,359,4371
1458,3886,23,853,4104
1463,3062,12,120,3996
9656,3480,45,761,4296
9658,3679,24,72,3550
1468,3782,20,395,4300
1470,3519,35,82,4011
9663,3904,33,226,4043
1472,3979,15,845,4131
1473,3798,42,901,4080
9668,3577,8,156,3949
1480,3706,13,638,3301
1484,3983,20,20,4481
1488,3481,21,953,4468
8440,3673,4,125,3470
1490,3990,2,506,3740
1491,3795,37,117,3136
1493,3168,21,244,3069
9686,3239,33,467,3519
9597,3500,17,386,3160
9702,3744,39,242,3037
9704,3177,31,340,3676
1515,3714,43,548,3656
1519,3273,14,972,3838
1522,3667,45,428,3923
9715,3935,29,576,3731
9717,3139,6,161,3184
1528,3073,6,230,4221
1529,3110,4,716,3485
1530,3016,15,412,3162
9813,3636,8,204,4245
1543,3478,16,984,3194
1546,3293,22,510,3255
9739,3082,45,715,3911
1550,3119,29,810,4033
9743,3690,32,560,4251
1555,3957,20,67,3379
9748,3979,19,666,3477
1557,3816,12,71,3043
9754,3019,1,85,4087
1565,3016,21,659,4085
9758,3863,21,504,3772
9761,3892,10,1000,3712
1570,3082,31,474,4481
1573,3444,29,531,3436
1577,3930,18,272,3185
9770,3756,34,11,3380
9773,3394,22,470,3515
9775,3998,35,508,4338
9778,3036,12,230,3849
9780,3032,14,615,3062
1589,3734,7,23,3302
9782,3791,26,158,3502
9785,3221,27,107,4322
9789,3069,39,862,3031
1598,3702,23,838,3041
1599,3605,6,209,3345
1602,3412,2,834,4456
9796,3421,48,982,3212
9801,3968,36,879,3983
9802,3414,34,206,3047
1615,3535,40,380,3265
1619,3743,49,448,4481
1621,3359,3,690,3567
9820,3561,25,149,3548
1629,3530,27,354,3461
9823,3397,34,509,3427
9827,3908,38,48,3879
1637,3674,43,367,3029
1638,3756,19,124,3357
1639,3150,26,691,3492
9833,3106,46,543,3398
9834,3144,15,233,3525
9831,3147,7,842,3301
1644,3849,38,819,3725
9837,3275,25,469,3568
1646,3877,49,887,3725
9839,3127,33,928,3255
8467,3904,47,199,4033
1651,3576,38,799,3616
1652,3654,20,969,3920
9845,3495,27,999,4351
1655,3260,46,336,3117
9848,3051,27,749,3871
9849,3732,16,508,3144
1659,3382,33,481,3341
1663,3390,21,348,3066
9857,3302,42,352,3778
1666,3802,27,803,3211
1667,3941,31,933,3790
9860,3175,16,444,3749
9862,3247,40,70,4326
1672,3663,48,257,4346
9867,3579,48,155,3247
1677,3112,41,279,3284
1678,3695,39,558,3257
9875,3443,18,880,4248
9876,3868,35,213,4433
1685,3380,2,750,3299
9878,3417,38,501,3824
9881,3694,47,273,3319
9883,3727,38,624,3649
1693,3911,41,17,4420
1694,3336,12,837,4474
9890,3722,40,97,3394
9895,3559,15,113,3215
9897,3224,13,403,3310
1709,3738,7,674,4219
9902,3516,37,397,3395
1712,3891,35,572,3439
1713,3044,39,29,3238
1714,3596,44,844,3844
9843,3712,26,643,3550
1716,3983,30,207,3813
9909,3165,9,472,3653
9915,3288,41,139,3563
9916,3846,27,703,3061
1725,3266,10,786,3290
1726,3578,15,40,3367
9921,3371,44,464,4185
1730,3331,45,808,3765
1733,3153,21,163,3775
1735,3276,25,617,3206
1743,3222,10,899,3690
1744,3530,11,898,3486
9939,3444,38,846,3581
1748,3698,26,159,3685
1750,3231,49,380,3696
1751,3929,16,892,3969
1753,3372,42,114,3377
9947,3848,6,368,4124
9951,3579,9,517,4092
9952,3733,21,930,4383
8486,3007,33,556,3538
9959,3767,48,861,4486
8515,3092,42,554,3993
1772,3746,4,398,3892
1776,3735,9,346,3934
9970,3979,21,603,3360
1779,3524,49,824,3268
1781,3496,12,64,3902
1782,3066,19,974,4008
1783,3622,7,565,3427
9976,3800,2,595,3943
9977,3391,30,433,3421
9979,3871,34,537,3117
9980,3176,4,347,3527
1789,3857,40,152,3836
1790,3716,40,327,4411
1792,3343,17,668,4144
9990,3787,39,289,3907
1801,3832,25,922,3403
1802,3160,32,697,3622
1804,3083,12,764,4220
1805,3612,24,998,4457
1807,3023,2,343,3766
1812,3932,41,222,3435
8494,3233,26,440,4486
1815,3962,8,123,3556
1817,3622,50,776,3558
1822,3445,38,80,3468
1841,3099,2,413,3290
1848,3586,2,846,3488
1850,3406,42,863,3589
1854,3349,37,555,3657
1856,3839,17,696,3837
1862,3275,50,621,4122
1869,3691,46,452,3482
9869,3838,6,262,3307
1872,3279,44,187,3605
1875,3245,11,647,4447
1876,3639,40,517,3155
1881,3657,38,866,3063
1882,3685,23,417,4399
8246,3339,22,239,3098
1887,3380,12,708,4283
1888,3108,39,74,3607
8507,3072,33,558,3145
1893,3828,0,640,3491
1894,3709,1,129,3973
1895,3218,19,643,3860
1910,3366,20,882,4243
1911,3078,6,959,3675
1914,3905,7,658,3372
1915,3813,20,82,3236
1916,3186,10,303,3744
1928,3255,19,34,4131
1929,3531,3,886,3464
9069,3292,24,501,3882
1935,3897,21,478,3767
1939,3454,50,184,3024
1943,3119,1,773,3229
1944,3846,47,482,3821
1948,3388,14,263,3069
1951,3052,33,940,3322
1952,3851,21,295,3838
1960,3813,38,837,3840
9342,3088,13,330,3089
1966,3682,8,977,3420
8520,3414,27,11,4439
1970,3386,28,698,4193
1971,3403,16,281,3624
1972,3877,40,336,4422
1974,3573,28,815,3956
1975,3728,46,615,4181
1976,3449,44,814,4032
1979,3851,5,650,4251
1988,3909,42,76,3787
1990,3481,32,62,4090
1994,3441,18,380,3313
2000,3107,48,518,3165
2002,3881,4,620,3246
2013,3403,25,150,3776
2014,3289,48,897,4241
2017,3889,43,250,4447
2018,3988,28,585,3927
2020,3569,46,739,4351
2023,3472,23,794,3831
2029,3493,32,620,3044
2032,3325,42,952,3290
2034,3934,18,938,3819
2036,3727,4,202,4411
2044,3868,22,5,3957
2045,3222,22,602,4393
2047,3596,5,396,4386
2051,3223,6,237,4451
2058,3931,27,0,4312
8535,3949,42,97,4318
2070,3058,23,327,3243
8537,3385,18,854,4299
2073,3915,7,770,4391
2075,3829,18,438,4357
2077,3897,12,291,3699
2081,3054,27,786,4149
8539,3720,22,381,3181
8540,3847,5,152,3404
2094,3998,14,886,3826
2095,3683,20,151,3418
2097,3253,40,511,4371
2098,3134,16,319,3209
2099,3111,48,353,3936
9908,3147,25,582,4100
2106,3894,32,765,3963
2108,3973,22,645,3360
2113,3856,9,412,3586
2126,3486,27,600,3165
2129,3438,7,423,3110
2130,3641,49,808,4298
2136,3794,30,31,4353
2139,3648,27,705,4176
2140,3573,20,131,3834
2154,3150,19,913,4500
2155,3352,5,295,3486
2163,3921,41,51,4128
2164,3280,4,501,3506
9918,3410,8,440,4084
2175,3133,41,245,3138
2176,3966,45,409,3902
2184,3068,38,15,3075
2192,3630,15,66,3361
2194,3504,23,974,3318
2195,3759,10,748,3378
2207,3568,17,903,4410
2212,3896,1,998,3370
2213,3946,27,616,4367
2219,3941,42,552,3012
2225,3681,24,956,3462
2232,3322,46,166,3734
2238,3144,37,611,4051
2240,3941,31,409,4084
2241,3901,8,899,4322
2245,3356,40,488,4067
2247,3893,26,23,4290
2250,3676,43,999,4420
2252,3643,47,385,3353
2256,3570,12,457,3927
2257,3116,32,457,3281
2258,3535,0,800,3175
2263,3073,16,618,3981
2268,3202,17,923,3162
2269,3954,11,152,4178
2280,3386,16,181,3729
2285,3077,0,477,3520
2286,3907,4,953,3630
2295,3880,28,534,4348
2303,3864,43,793,3479
2308,3301,42,644,3704
2312,3386,21,9,4377
2314,3549,37,922,4375
2320,3643,8,718,4499
2326,3153,50,253,3148
2331,3394,33,518,3434
2334,3854,2,26,3312
2335,3350,28,860,3244
2341,3058,45,731,3749
2343,3686,36,256,3112
2345,3655,6,770,3451
8799,3466,14,50,4039
2348,3939,27,669,4181
2350,3435,14,914,3449
2357,3708,26,49,4310
2359,3947,10,435,3186
2363,3680,21,855,4239
2365,3710,2,637,3704
2367,3722,26,93,3542
2371,3840,46,289,4383
2372,3631,30,38,3429
2376,3356,41,768,3747
2378,3442,27,85,4340
2381,3509,19,56,3322
2396,3785,12,681,3475
2398,3959,3,748,4181
2400,3029,17,960,3931
2410,3620,28,1,3866
2412,3864,24,436,4498
2413,3809,26,499,4314
2416,3038,11,194,3382
2419,3484,26,241,3409
2425,3490,37,10,4127
2429,3358,14,541,3173
2430,3517,44,14,3059
2434,3864,44,157,3494
2439,3604,46,850,3383
9964,3233,8,932,3451
2444,3238,17,807,4170
2447,3972,46,90,3016
9618,3517,15,98,4328
2449,3154,16,255,3729
2452,3981,45,553,3229
2457,3228,50,117,3310
2465,3517,8,529,3040
2466,3761,44,749,3077
2475,3340,50,218,3862
2480,3293,16,671,4362
2483,3023,37,62,3807
2485,3387,30,582,4228
2486,3068,48,504,3990
2490,3810,46,906,3404
2491,3648,21,230,3888
2493,3621,8,596,4026
9973,3653,22,866,3119
2496,3891,20,103,3085
2498,3657,48,241,3691
2501,3207,0,156,3512
2503,3778,41,978,4025
2507,3979,18,829,3705
2508,3593,37,168,3563
2517,3805,27,924,4460
8200,3469,48,808,3721
2524,3138,18,167,4458
2525,3209,15,84,3243
2526,3780,7,315,4084
2535,3199,35,793,4119
2536,3779,7,920,3629
2537,3779,40,284,3765
2538,3694,23,528,3638
2540,3638,44,504,4100
2542,3015,34,807,4189
2547,3241,5,616,3976
2549,3395,27,21,3769
8541,3231,38,271,4236
2553,3166,50,707,3442
2554,3520,0,772,3050
2557,3856,44,243,3468
2559,3868,39,860,3800
2560,3205,5,488,3828
2563,3920,5,943,3360
2564,3122,32,103,3311
2566,3497,46,976,3125
2570,3721,17,90,3096
2571,3601,15,374,4270
2573,3055,21,258,3737
2577,3863,18,764,3827
2579,3147,24,380,3654
2583,3556,39,598,4038
2584,3579,19,756,3467
2585,3822,39,955,3408
2593,3341,8,739,3183
2599,3863,35,78,3370
2600,3881,10,989,3275
2604,3638,47,753,4383
2607,3272,41,10,3945
2613,3904,28,670,3198
2616,3228,22,131,3113
8816,3559,44,379,3585
9994,3549,36,281,4316
2622,3292,43,140,3497
2624,3991,13,89,3045
2627,3056,26,46,3422
2628,3034,11,636,3926
2630,3469,38,431,3823
2633,3686,3,956,4460
2637,3429,18,801,3853
2639,3372,40,248,4314
2641,3455,36,87,3700
2643,3724,32,877,3584
2647,3644,31,826,4135
2651,3892,8,342,4132
2652,3978,2,628,3114
2660,3975,3,281,3570
2661,3633,8,983,3877
2662,3254,40,361,3378
2666,3193,47,428,4181
2667,3388,39,247,3053
2672,3777,47,770,3262
2676,3059,21,922,3188
2678,3363,50,732,4448
2679,3083,0,775,4000
2683,3596,20,379,3178
2684,3639,38,738,4392
2685,3032,19,377,3010
2691,3477,9,391,4313
2693,3204,37,587,3684
2695,3766,8,750,3612
2696,3662,3,842,3424
2697,3984,50,190,3422
2699,3396,43,919,3361
2700,3400,41,886,4184
2705,3011,27,271,3145
2710,3402,5,522,3565
2713,3578,8,868,3226
2714,3536,17,266,3808
2715,3702,30,381,3174
2721,3407,44,745,3773
2726,3340,19,446,3023
2728,4000,2,932,4472
2731,3054,40,868,3404
2733,3365,40,849,3769
2738,3027,33,499,3424
2740,3214,37,812,4334
2743,3299,11,777,3760
2745,3760,5,204,3978
2748,3136,17,75,3197
2753,3093,6,336,3847
2754,3402,19,551,3001
2755,3057,29,369,3667
2756,3267,3,145,4325
2759,3900,45,425,3378
2760,3656,0,258,3719
2762,3153,36,538,3688
2768,3224,7,60,4495
2770,3993,1,783,3134
2771,3428,15,615,3238
2776,3734,0,544,3863
2777,3538,18,473,3392
2782,3136,16,405,4402
2785,3609,2,560,3681
2786,3900,21,715,3873
2789,3664,11,935,3815
2791,3702,41,464,3464
2796,3711,19,183,3622
