user_id,total_spend,count_saved_items,loyalty_credits,batch_id
168,786,28,424,903
169,1602,40,658,639
170,309,5,820,1647
171,1402,27,649,433
172,39,36,677,386
173,1958,17,48,1335
174,1044,13,497,1704
175,114,18,152,1781
176,1010,50,459,636
177,1414,0,794,331
178,1456,18,113,307
179,1485,41,497,1267
180,510,32,995,1125
181,1840,18,447,548
182,206,10,84,586
183,826,29,215,579
184,1082,12,224,1389
185,96,35,832,1812
186,248,43,223,1408
187,215,23,721,274
188,165,50,268,1213
189,1252,42,468,521
190,605,18,363,772
191,1396,6,777,595
192,1942,26,48,66
193,1461,45,394,893
194,294,0,890,1013
195,556,2,932,1157
196,1014,44,620,1510
197,801,28,45,1835
198,772,46,431,1145
199,264,10,675,441
200,1840,26,500,1618
201,1085,17,403,521
202,966,23,352,467
203,1625,48,219,1101
204,638,3,255,509
205,1445,50,243,1665
206,599,41,971,1314
207,1558,16,930,1606
208,18,33,628,373
209,1415,38,232,1348
210,269,48,24,1032
211,1104,8,505,1626
212,1489,17,777,1849
213,720,34,537,1257
214,1463,10,341,1740
215,1705,16,892,454
216,1397,33,409,1238
217,1854,50,186,1021
218,1188,12,352,888
219,1219,2,32,557
220,546,35,982,753
221,1944,29,771,164
222,524,2,527,1163
223,1922,39,859,1377
224,1988,18,70,157
225,589,19,607,1360
226,554,0,611,1390
227,1458,45,306,1379
228,397,12,402,368
229,557,16,720,1054
230,1563,28,914,824
231,599,5,833,56
232,317,13,400,889
233,136,43,363,632
234,504,36,261,305
235,3,20,116,1339
236,1064,6,230,1221
237,594,10,398,1288
238,1456,2,210,1257
239,1136,36,294,897
240,730,28,191,838
241,743,9,809,1923
242,278,27,251,1208
243,1066,27,561,955
244,746,35,482,1228
245,1189,29,287,939
246,961,40,310,239
247,1899,50,642,516
248,889,21,783,461
249,947,32,595,953
250,1826,50,621,967
251,1141,39,65,1310
252,1016,24,47,670
253,1533,46,264,1435
254,454,24,108,373
255,849,0,470,1550
256,824,13,980,218
257,1051,18,50,507
258,175,10,3,409
259,20,0,790,1216
260,1315,12,365,1761
261,1712,7,527,1536
262,323,21,455,1188
263,349,14,922,1069
264,239,11,600,1849
265,337,22,945,1352
266,1539,50,749,1468
267,1172,24,747,1986
268,193,2,675,1920
269,966,45,24,608
270,414,17,589,136
271,1414,42,100,442
272,1459,13,269,194
273,273,17,240,1016
274,1106,4,864,1378
275,923,43,108,1571
276,1054,23,74,1324
277,400,8,217,1095
278,814,49,609,846
279,1604,7,939,680
280,599,30,555,1912
281,625,19,753,891
282,660,25,113,444
283,1805,19,907,426
284,1613,13,914,1736
285,245,4,92,288
286,431,30,973,1353
287,1240,17,436,1195
288,1498,8,13,772
289,1131,6,854,408
290,679,49,579,377
291,1929,40,572,1273
292,249,18,25,1355
293,1179,40,383,124
294,1652,24,919,516
295,859,45,959,1280
296,854,25,744,745
297,447,10,732,441
298,1643,4,803,699
299,1176,15,922,1298
300,921,18,463,1070
301,863,42,474,159
302,779,42,49,1721
303,1419,48,642,1998
304,701,35,485,1289
305,1763,34,88,347
306,829,31,458,1231
307,73,12,66,1413
308,1979,31,924,1395
309,969,26,415,1315
310,474,33,218,1022
311,1789,37,313,797
312,148,31,555,707
313,472,20,0,1573
314,1012,5,774,1170
315,1416,48,893,967
316,1577,32,165,767
317,1615,41,699,856
318,699,31,323,1367
319,248,4,880,1004
320,14,6,925,1884
321,29,31,375,626
322,106,25,396,1264
323,1298,24,180,437
324,1355,11,978,1701
325,1633,45,916,1017
326,1488,46,385,1221
327,308,3,339,1059
328,900,25,702,1462
329,1551,18,684,1973
330,812,3,928,393
331,234,26,819,1533
332,1989,29,820,460
333,225,3,247,470
334,1634,6,416,1719
335,1708,19,800,376
336,1697,30,977,556
337,1245,22,369,135
338,100,5,314,746
339,271,44,232,1936
340,552,34,77,863
341,1460,17,694,1051
342,1971,35,414,865
343,320,2,479,330
344,687,40,648,1930
345,407,6,502,1953
346,1675,5,737,1521
347,1407,50,510,284
348,313,15,460,1046
349,1990,36,625,854
350,539,10,565,680
351,1742,43,215,376
352,1778,16,883,1304
353,800,8,99,1760
354,446,16,370,1065
355,1841,28,232,1499
356,568,47,765,1989
357,813,11,152,1765
358,886,22,369,574
359,37,13,461,65
360,635,33,991,334
361,1556,13,999,367
362,229,16,141,1656
363,1945,25,602,1494
364,416,8,262,185
365,583,32,933,1489
366,1651,33,113,818
367,1113,33,371,1363
368,1323,14,65,77
369,1026,14,603,1627
370,886,37,347,1752
371,1049,46,26,187
372,1273,32,518,898
373,379,44,741,1229
374,1771,47,85,241
375,1143,47,40,1800
376,1376,21,91,527
377,160,47,854,169
378,833,37,116,344
379,891,11,11,702
380,1948,46,969,1271
381,1727,31,279,1334
382,1315,23,902,1784
383,1355,40,907,537
384,157,13,275,1833
385,407,13,882,756
386,1627,6,220,1868
387,1880,32,902,1693
388,1227,22,885,1123
389,1753,8,276,606
390,1891,12,476,1783
391,681,38,932,140
392,1984,32,346,1246
393,1338,50,118,713
394,1976,21,297,164
395,381,10,719,1312
396,1777,5,667,1075
397,1923,43,976,1242
398,1098,8,820,1619
399,537,40,316,342
400,952,28,896,1946
401,207,1,386,667
402,1589,29,647,1692
403,1684,9,733,450
404,517,21,898,228
405,283,30,374,360
406,880,12,965,512
407,1139,44,776,1723
408,1778,30,770,67
409,919,40,512,1502
410,811,23,465,567
411,1686,3,451,694
412,1885,13,478,111
413,445,11,516,1083
414,1954,11,959,1767
415,496,36,888,5
416,66,12,377,296
417,216,39,379,878
418,1373,26,860,1481
419,568,14,430,1488
420,1157,41,684,1745
421,357,36,331,672
422,1786,45,680,1534
423,278,22,158,711
424,975,0,571,1491
425,236,21,394,1661
426,1331,32,662,345
427,1671,46,957,1443
428,1706,41,55,384
429,1527,35,608,97
430,397,0,63,1520
431,1380,39,260,637
432,550,28,334,715
433,451,0,802,181
434,1309,21,201,1752
435,1635,48,726,1780
436,1944,33,535,617
437,1644,31,105,559
438,962,7,898,1064
439,1007,20,39,1385
440,1781,22,757,1911
441,820,46,972,150
442,717,45,144,698
443,450,9,791,1168
444,1524,22,215,1857
445,377,27,592,166
446,864,36,802,1505
447,827,50,928,775
448,498,13,512,1148
449,1704,7,528,804
450,469,23,735,1077
451,421,10,573,654
452,277,38,79,750
453,541,49,89,1135
454,287,48,459,628
455,340,32,434,1510
456,1901,1,771,1204
457,1432,48,190,1287
458,275,35,490,1777
459,1695,38,432,10
460,579,15,572,1172
461,1803,41,284,1339
462,1717,12,163,996
463,1421,14,162,550
464,1509,50,43,1085
465,1338,11,424,1778
466,53,26,142,1690
467,1349,24,910,592
468,1738,42,83,1772
469,135,44,306,1746
470,1281,45,560,311
471,1882,38,982,300
472,977,1,494,472
473,1114,25,25,708
474,1416,8,255,1640
475,339,39,32,1476
476,743,27,576,551
477,1050,17,331,1110
478,240,43,901,1273
479,1828,36,400,918
480,880,15,695,1090
481,115,40,768,780
482,1809,42,702,907
483,454,34,243,749
484,942,45,982,1591
485,917,1,676,1488
486,326,2,994,1452
487,1038,27,667,694
488,1507,22,511,1447
489,1073,10,357,1636
490,785,17,800,267
491,1452,15,541,137
492,1338,1,845,134
493,556,46,462,1627
494,833,31,686,559
495,235,28,275,221
496,1946,21,773,1475
497,234,34,363,875
498,564,5,318,1021
499,372,30,539,224
500,1837,44,864,1886
501,885,17,619,1351
502,1822,35,399,979
503,1107,10,241,1474
504,1152,17,189,322
505,1501,50,38,876
506,1173,26,210,935
507,25,25,52,340
508,291,3,820,1954
509,1369,24,871,905
510,329,28,216,1451
511,1238,39,262,1771
512,1346,5,466,555
513,61,30,329,1655
514,17,47,348,1127
515,1870,28,662,1494
516,1854,15,708,322
517,1930,32,536,1879
518,963,7,708,1593
519,199,9,48,623
520,1033,39,420,887
521,405,12,348,149
522,793,18,561,1630
523,1792,19,711,1869
524,1632,18,255,1942
525,1473,34,67,1864
526,1856,14,517,79
527,405,31,682,521
528,1126,29,922,589
529,1000,11,69,197
530,1275,44,725,1891
531,418,7,511,1142
532,530,27,422,190
533,1383,7,596,1470
534,1194,46,455,1161
535,1531,42,612,1342
536,5,9,297,500
537,559,12,784,838
538,1496,21,285,56
539,1834,27,43,589
540,575,19,54,1828
541,371,28,967,1825
542,991,9,299,942
543,135,30,809,706
544,1213,35,795,1160
545,1429,27,807,1152
546,287,15,546,1546
547,1318,34,686,930
548,1443,20,93,1604
549,870,8,917,1775
550,1504,47,921,680
551,402,32,163,1903
552,1734,29,312,466
553,1036,12,83,232
554,1460,45,751,564
555,1052,3,477,1578
556,1740,2,635,1260
557,840,38,11,1877
558,991,38,306,331
559,1983,18,534,611
560,1433,30,287,657
561,306,21,925,1836
562,1201,42,319,1099
563,89,36,342,1879
564,189,27,903,54
565,1790,49,903,1925
566,1265,2,359,1040
567,703,47,13,88
568,1667,44,637,1855
569,1410,5,374,606
570,5,49,500,1348
571,733,4,904,98
572,426,8,877,625
573,1343,49,36,728
574,910,40,99,206
575,727,19,465,1748
576,1438,35,63,954
577,156,16,461,962
578,630,36,453,138
579,1286,29,206,1189
580,642,4,934,830
581,1270,49,605,270
582,941,40,974,90
583,75,44,322,1203
584,443,42,532,1079
585,706,39,178,1889
586,1838,3,832,130
587,861,13,930,121
588,780,33,214,998
589,927,13,723,1415
590,499,45,376,1939
591,1558,19,812,1204
592,516,14,265,492
593,723,29,333,364
594,751,41,119,1745
595,135,42,583,1528
596,1615,8,183,38
597,586,22,403,1356
598,341,38,703,309
599,166,46,537,456
600,1833,13,854,1781
601,1922,20,951,1207
602,748,22,869,1147
603,1610,35,685,681
604,1260,36,77,786
605,814,18,934,1450
606,1677,31,181,46
607,1918,27,133,1570
608,856,16,636,1702
609,893,40,615,1091
610,1199,11,966,1727
611,223,9,49,455
612,1394,38,571,286
613,927,23,880,10
614,647,7,880,1234
615,11,0,723,1202
616,1389,36,844,1174
617,1901,41,211,1316
618,955,45,318,345
619,1296,45,230,288
620,1251,8,198,1051
621,627,6,408,1908
622,368,5,743,669
623,1688,8,489,1408
624,1652,24,554,1943
625,927,9,116,1359
626,506,23,123,478
627,1396,16,633,1450
628,1037,28,454,1464
629,1305,0,943,1189
630,1559,48,552,1032
631,322,11,909,119
632,1250,19,53,1485
633,398,31,849,1105
634,275,1,489,1221
635,1091,44,379,1905
636,1019,14,687,463
637,1646,39,132,135
638,1707,32,646,165
639,982,0,915,1833
640,1524,50,515,887
641,29,21,330,828
642,288,35,753,1092
643,1014,13,632,693
644,151,3,9,1570
645,1699,28,677,1457
646,1506,33,575,1514
647,667,17,223,242
648,1656,21,717,10
649,1088,49,182,1256
650,742,45,940,391
651,498,25,362,145
652,267,31,655,206
653,1306,10,912,480
654,89,12,212,1434
655,417,45,925,1133
656,647,16,548,434
657,765,4,119,1551
658,689,2,724,1398
659,138,4,195,1072
660,1990,9,434,542
661,317,23,955,110
662,1482,3,995,1618
663,1655,9,647,1884
664,241,2,467,1844
665,1442,31,722,267
666,1427,18,279,68
667,894,24,942,132
668,143,24,936,75
669,1604,38,823,111
670,975,49,955,1175
671,1636,41,17,941
672,216,2,694,989
673,64,15,792,17
674,1664,6,719,1974
675,1488,3,860,223
676,56,34,517,1129
677,629,15,26,1520
678,1946,36,982,1443
679,909,47,248,862
680,312,32,773,1370
681,335,4,260,1193
682,1013,36,538,902
683,1964,17,929,1118
684,1078,0,449,20
685,377,29,136,416
686,934,24,907,270
687,863,30,758,1996
688,1889,43,976,1751
689,1625,48,871,1484
690,250,9,61,605
691,1978,38,929,1587
692,1788,29,899,1201
693,1514,35,362,1061
694,1377,10,333,639
695,1178,40,814,1274
696,1136,28,207,231
697,1903,31,726,1285
698,870,46,122,1648
699,859,43,394,215
700,1075,30,632,1779
701,916,36,741,218
702,843,5,325,94
703,1013,30,144,972
704,199,24,242,287
705,644,29,685,1635
706,1234,5,287,1781
707,1307,41,375,94
708,1079,21,69,1366
709,301,39,539,85
710,1265,18,311,872
711,1444,50,873,1084
712,35,23,231,1537
713,1403,19,974,330
714,640,29,781,1472
715,528,35,487,643
716,1316,33,775,1242
717,817,32,151,1493
718,367,15,968,730
719,1403,34,74,1265
720,1754,10,214,512
721,443,9,549,784
722,1478,22,787,34
723,1533,45,352,1045
724,1474,44,45,1625
725,520,0,535,1277
726,165,40,958,708
727,534,20,791,1601
728,1446,13,628,355
729,529,42,505,430
730,194,9,517,498
731,450,42,948,1759
732,342,46,252,1006
733,1217,30,284,1461
734,703,19,129,1672
735,411,31,879,659
736,925,33,112,628
737,1254,50,538,1764
738,1437,13,667,1440
739,270,32,315,444
740,587,40,717,1090
741,68,7,929,179
742,423,41,829,688
743,1534,34,770,1491
744,1540,4,551,1912
745,1120,6,28,189
746,1604,4,360,981
747,688,9,634,1653
748,1574,4,927,1360
749,715,44,181,1185
750,1386,15,659,1829
751,1989,10,710,903
752,1510,39,726,1932
753,351,34,382,1613
754,1506,29,41,1925
755,126,26,409,1793
756,1572,1,823,1118
757,1299,40,523,1010
758,61,22,169,1237
759,761,2,512,299
760,1278,27,409,1439
761,684,39,338,1057
762,487,12,490,1667
763,1241,30,430,1830
764,263,29,486,1519
765,934,50,619,1912
766,339,16,114,395
767,1380,38,273,564
768,654,26,918,1753
769,832,50,735,467
770,1882,48,245,1767
771,1724,29,385,1893
772,1394,49,119,1935
773,467,22,112,181
774,1683,26,604,1649
775,166,29,775,33
776,160,41,565,495
777,1855,8,736,18
778,1238,40,437,1246
779,937,33,277,1630
780,774,45,508,221
781,990,34,892,372
782,1450,12,862,278
783,809,50,604,1929
784,1747,27,418,1378
785,300,40,896,1690
786,1238,40,970,486
787,327,28,921,1935
788,1686,50,480,244
789,1088,4,711,1795
790,717,4,16,1745
791,1782,39,614,1688
792,41,38,727,981
793,1373,9,979,622
794,645,5,586,1692
795,1702,17,327,67
796,1315,32,260,362
797,97,8,69,563
798,678,22,461,60
799,761,16,486,1569
800,1972,40,455,1266
801,169,44,956,1638
802,1413,37,537,267
803,1133,18,384,1935
804,1705,38,266,1128
805,1029,23,72,528
806,1404,46,350,1542
807,187,4,180,1297
808,1858,32,533,1779
809,1404,10,355,499
810,216,46,41,125
811,194,40,597,1739
812,1432,29,683,253
813,1704,24,73,746
814,1925,23,934,430
815,1754,11,83,1772
816,1594,30,772,365
817,1473,8,525,589
818,416,25,511,165
819,1814,8,875,1032
820,1916,36,38,1714
821,219,17,137,879
822,1761,34,167,1828
823,1024,48,180,653
824,1690,34,621,1466
825,1505,34,793,851
826,471,50,715,363
827,1116,44,580,376
828,277,50,737,1440
829,819,0,267,1645
830,736,15,286,402
831,543,17,800,978
832,1805,13,685,375
833,1984,48,595,1666
834,216,32,321,953
835,12,31,926,299
836,740,40,567,573
837,1871,8,716,8
838,1320,31,358,1842
839,649,30,737,1038
840,1296,44,431,1493
841,101,49,757,828
842,1295,36,771,796
843,622,45,589,886
844,1823,35,704,1457
845,534,42,536,355
846,275,17,306,1202
847,497,27,127,1111
848,257,31,116,1534
849,1110,29,173,1263
850,843,11,333,1047
851,682,40,290,1306
852,1699,32,566,104
853,1445,32,353,1178
854,856,22,429,1545
855,1574,38,684,1356
856,291,0,920,1447
857,1622,21,310,221
858,1017,0,572,634
859,419,42,791,1371
860,1200,40,418,1919
861,551,20,411,372
862,958,32,718,438
863,500,4,64,1208
864,1971,27,45,663
865,940,50,114,739
866,719,30,328,1301
867,1101,5,946,661
868,1580,34,988,1158
869,900,38,541,1322
870,126,44,214,46
871,1003,40,488,409
872,1695,23,313,1868
873,1146,15,543,1175
874,42,25,727,93
875,12,1,717,1148
876,639,36,608,1315
877,1575,29,420,1570
878,1503,10,954,298
879,272,21,739,1849
880,890,21,428,633
881,126,28,593,1012
882,1958,16,963,644
883,309,37,707,1228
884,1240,22,844,1854
885,966,32,165,609
886,571,19,866,1237
887,334,30,934,423
888,964,46,992,658
889,71,9,795,22
890,305,6,896,394
891,1656,30,935,150
892,320,33,335,1064
893,1880,49,994,147
894,1867,38,311,1281
895,699,19,488,1892
896,23,33,6,454
897,240,25,247,1440
898,935,32,409,1995
899,1872,40,286,1250
900,1849,16,131,1924
901,344,20,59,1009
902,1406,19,688,1266
903,937,11,24,1024
904,1492,5,100,1675
905,1462,21,522,1955
906,208,44,891,445
907,469,38,830,713
908,262,30,69,170
909,1818,24,890,402
910,33,12,331,1524
911,1109,10,435,1757
912,653,35,797,1240
913,1539,34,615,212
914,1059,34,945,1717
915,235,49,734,1855
916,24,36,318,1653
917,782,8,135,491
918,549,33,751,999
919,997,40,518,1045
920,1673,2,72,1246
921,827,25,813,630
922,1990,19,959,1704
923,1500,40,968,1931
924,1555,30,908,1906
925,1363,1,588,1331
926,1594,38,328,1726
927,623,11,582,669
928,268,9,404,1414
929,429,35,708,982
930,1277,20,42,728
931,560,34,544,1859
932,1250,21,924,465
933,1042,42,727,1496
934,1884,8,784,1826
935,1184,8,670,1684
936,1209,50,139,1238
937,1637,49,928,1810
938,1561,50,485,165
939,1651,23,829,1019
940,78,14,177,722
941,984,8,762,608
942,942,17,827,1279
943,390,49,548,1985
944,1234,25,935,507
945,1927,44,707,1409
946,1416,11,370,770
947,1350,5,26,1849
948,1205,19,727,583
949,910,5,111,1777
950,209,2,587,149
951,76,32,988,1133
952,1938,15,65,512
953,874,7,95,1118
954,416,30,133,432
955,1247,11,251,1584
956,1593,34,249,763
957,85,50,51,583
958,1360,14,934,1800
959,1543,44,377,861
960,1123,9,645,1565
961,1126,24,102,1811
962,655,23,408,788
963,547,39,925,1295
964,1731,42,506,1688
965,512,45,133,809
966,1684,17,845,1213
967,1641,2,526,1664
968,1304,38,210,1978
969,842,41,454,927
970,1760,4,234,1881
971,1,39,861,733
972,1148,39,572,1753
973,228,28,431,447
974,13,28,42,260
975,1060,15,423,426
976,491,19,605,602
977,1806,50,923,371
978,142,1,108,519
979,1635,48,740,1300
980,1963,29,374,665
981,375,49,855,62
982,1867,23,376,825
983,1574,23,377,1386
984,399,30,450,917
985,869,16,763,222
986,824,23,603,667
987,483,34,614,790
988,882,25,415,251
989,648,3,637,1775
990,1141,22,332,918
991,1799,5,787,891
992,1659,48,917,476
993,604,25,915,1373
994,448,47,860,1031
995,253,44,392,1727
996,443,49,429,72
997,1497,45,812,1821
998,1007,18,455,1562
999,1849,47,248,1014
1000,570,31,446,1834
1001,1890,19,802,1552
1002,1795,9,824,762
1003,698,45,150,696
1004,1131,2,95,457
1005,36,5,809,1797
1006,1289,47,726,566
1007,488,40,752,169
1008,1239,24,242,442
1009,922,14,164,708
1010,9,5,995,1504
1011,1957,5,188,1155
1012,1974,6,786,885
1013,1661,42,398,1667
1014,1378,31,179,1228
1015,963,28,269,1195
1016,1456,23,102,1849
1017,160,24,927,901
1018,1718,30,444,985
1019,1685,10,285,1043
1020,272,15,151,1730
1021,597,35,346,395
1022,863,14,995,1888
1023,1853,31,346,1354
1024,1128,12,527,67
1025,399,19,812,1966
1026,545,30,231,822
1027,207,23,360,758
1028,1897,16,523,1781
1029,937,37,33,1587
1030,1595,41,819,1247
1031,1202,39,770,1154
1032,1198,25,757,413
1033,751,38,876,792
1034,1491,25,980,1297
1035,792,8,865,1616
1036,827,4,905,1598
1037,532,22,268,561
1038,1232,48,518,1974
1039,1801,22,714,1109
1040,133,30,401,1665
1041,374,9,735,91
1042,538,45,479,738
1043,1890,32,413,1313
1044,1146,48,111,1400
1045,1597,8,305,907
1046,674,14,60,1680
1047,1131,50,623,1566
1048,914,4,114,1762
1049,1964,24,644,1985
1050,701,11,688,1428
1051,561,11,350,525
1052,1463,41,897,1489
1053,1375,20,903,1832
1054,1233,7,207,977
1055,1956,19,112,210
1056,1373,10,551,998
1057,1182,1,557,270
1058,669,22,829,1556
1059,1860,26,687,1970
1060,1767,38,568,1748
1061,1899,2,2,1770
1062,534,1,227,1419
1063,1413,17,651,1046
1064,200,24,47,372
1065,75,32,564,1241
1066,1707,29,6,841
1067,1421,21,708,1236
1068,1837,47,484,1205
1069,1640,19,462,1476
1070,401,19,253,1001
1071,676,14,364,1306
1072,1423,45,679,1914
1073,1000,28,565,1372
1074,1673,11,145,660
1075,925,15,256,283
1076,479,23,336,1317
1077,1605,3,363,1279
1078,1813,3,463,964
1079,1443,37,528,695
1080,539,0,478,542
1081,600,23,110,1635
1082,470,34,44,152
1083,1238,42,532,1209
1084,1996,23,611,783
1085,662,22,919,1374
1086,1178,33,775,978
1087,779,0,458,130
1088,1775,30,675,993
1089,196,2,441,1396
1090,1772,13,538,1316
1091,1347,18,454,1433
1092,860,48,209,317
1093,1053,39,531,1577
1094,91,6,936,1281
1095,1766,17,428,887
1096,1095,40,292,228
1097,1686,45,681,1189
1098,1836,37,506,853
1099,937,50,114,1630
1100,1362,5,797,164
1101,819,2,848,1967
1102,1593,11,87,1709
1103,1791,42,393,904
1104,966,39,966,33
1105,1983,20,173,92
1106,1993,0,443,523
1107,1046,10,227,1465
1108,1167,27,383,1117
1109,1408,26,631,882
1110,904,38,923,1503
1111,738,48,820,1198
1112,1851,19,129,644
1113,177,26,901,1408
1114,1273,39,885,1606
1115,648,31,360,525
1116,126,16,729,1879
1117,356,33,943,64
1118,1331,25,273,652
1119,826,30,842,815
1120,661,20,902,1145
1121,1064,47,921,96
1122,146,37,895,1427
1123,560,33,117,1114
1124,478,15,58,170
1125,1335,40,219,1984
1126,80,44,316,1856
1127,909,48,101,193
1128,1241,27,821,1091
1129,1515,46,830,1873
1130,1528,9,542,236
1131,1756,41,337,723
1132,1478,37,694,931
1133,976,7,174,849
1134,620,45,917,471
1135,1823,24,567,1381
1136,1703,8,698,1960
1137,1845,2,551,1049
1138,945,26,851,327
1139,961,11,689,1424
1140,1878,29,921,412
1141,1911,25,85,1500
1142,1832,23,401,1604
1143,1882,3,350,543
1144,555,27,193,834
1145,131,42,346,1116
1146,896,47,85,1563
1147,1093,11,522,1522
1148,132,44,840,1283
1149,1603,17,593,907
1150,1523,23,166,1123
1151,1703,6,244,1741
1152,985,15,663,1489
1153,629,12,976,1500
1154,1443,34,288,728
1155,416,18,467,157
1156,311,17,113,365
1157,1522,0,846,1075
1158,1341,33,419,837
1159,826,33,628,579
1160,385,4,790,1466
1161,1065,6,313,938
1162,786,24,829,1201
1163,705,50,50,140
1164,913,44,370,554
1165,681,12,48,1199
1166,1187,17,800,1006
1167,1200,14,450,1756
1168,1902,19,815,396
1169,1286,8,100,1278
1170,1467,0,951,1718
1171,1956,7,842,447
1172,1903,7,611,126
1173,912,34,429,879
1174,909,4,360,1788
1175,1369,10,96,247
1176,903,31,844,1752
1177,1444,49,747,1567
1178,120,10,938,1423
1179,1058,22,481,1474
1180,1878,27,413,1496
1181,529,26,418,194
1182,1536,48,399,1714
1183,478,44,100,1009
1184,472,7,663,414
1185,1903,28,247,208
1186,438,11,514,1673
1187,1337,48,642,179
1188,1386,48,331,654
1189,734,8,890,1375
1190,1616,12,37,1862
1191,1206,21,442,593
1192,455,37,802,1814
1193,499,6,545,1547
1194,331,13,920,1835
1195,1022,21,636,363
1196,1565,7,645,1634
1197,1468,11,766,459
1198,902,20,104,80
1199,471,6,646,696
1200,700,42,862,1653
1201,682,18,948,373
1202,1829,42,171,984
1203,226,34,109,1420
1204,49,6,660,98
1205,1327,21,404,1714
1206,1902,26,417,328
1207,365,30,71,803
1208,863,24,532,326
1209,1106,16,573,1881
1210,1840,11,53,1488
1211,1072,38,151,1881
1212,1401,39,172,1888
1213,1048,4,345,927
1214,1366,22,348,1395
1215,1747,4,222,1003
1216,267,10,306,359
1217,1411,2,926,613
1218,589,22,140,61
1219,1496,23,310,1945
1220,221,29,465,347
1221,1603,27,426,1303
1222,182,13,293,1931
1223,1602,9,249,1491
1224,1830,34,450,1324
1225,1549,48,972,1212
1226,1710,17,802,878
1227,1733,29,660,1887
1228,25,50,117,754
1229,1749,17,193,496
1230,1165,43,680,1766
1231,1996,16,175,595
1232,1886,24,765,31
1233,99,23,254,1351
1234,915,49,332,1396
1235,29,2,768,868
1236,428,20,402,155
1237,1472,44,411,1054
1238,528,7,863,1342
1239,1809,30,425,1838
1240,744,7,919,1756
