user_id,total_spend,count_saved_items,loyalty_credits,batch_id
855,5186,1,894,7287
856,5707,10,210,6521
857,5943,5,930,6783
860,6013,0,465,7957
861,6667,17,474,7712
862,5913,15,510,7880
9056,6099,47,211,6969
866,6715,39,256,7060
867,5269,41,66,7065
870,5175,19,829,6759
8337,5757,40,362,6117
877,5626,42,828,6804
9070,6503,36,200,7293
9071,6301,43,826,6318
9072,5818,12,495,7784
881,6482,38,156,7046
9074,6504,29,185,6744
886,5854,26,158,7218
9082,6771,22,839,7578
896,6564,11,952,6426
898,6603,50,553,7317
899,6921,26,602,7579
9095,5921,3,221,7489
905,6719,24,90,7201
9101,5916,3,484,6405
911,5497,4,61,6729
9105,5893,20,436,6227
9106,6556,41,166,6203
916,6244,10,400,7609
917,6471,3,655,6088
9110,6684,8,243,6797
9112,6146,29,778,7004
921,5118,35,316,7229
923,6621,33,552,6842
8346,5938,27,96,6453
926,5110,46,113,6423
928,5033,39,588,6163
9122,6901,34,558,6475
9123,6045,15,974,7569
936,6827,19,241,7612
8348,5284,8,44,7936
938,5273,39,376,7281
9131,6168,19,316,6932
9132,6305,1,647,7919
9714,5229,36,922,6490
8349,6715,39,181,6885
9138,6849,26,67,7505
948,6400,9,792,6730
953,6220,41,151,7540
9152,5174,28,751,7350
9153,6350,14,11,7529
962,5518,15,765,7211
9155,6564,16,815,6977
9157,6293,42,918,7449
9158,6814,33,725,7935
967,5095,7,253,6482
9161,6607,40,660,6973
9162,6754,35,532,6481
971,6385,27,99,6802
973,6257,6,175,6604
974,6871,5,946,6117
977,5849,35,908,7538
9171,5832,32,246,6172
980,6770,45,180,6320
985,5595,15,794,7404
986,5043,16,904,6063
987,6770,0,194,6436
990,6256,8,892,6085
992,5660,42,429,6597
993,6523,38,114,7219
9186,6246,36,921,7368
999,5475,28,580,6699
1002,6113,1,859,7431
1008,5217,33,441,7328
1011,6499,2,608,7903
1012,6942,11,728,6959
1016,5967,32,314,7114
1017,5759,21,241,6215
9217,6087,9,359,7175
9222,5624,19,950,6057
1032,6754,13,172,7422
1033,5370,48,687,6324
1034,5884,17,887,7882
1039,5151,44,372,7741
9232,6441,1,17,7282
9235,6876,19,372,7203
1044,5017,5,114,7986
1045,5099,19,331,7467
9238,6777,38,499,6272
9240,5064,30,506,6378
1049,6232,24,341,7758
9243,6256,2,801,7924
1052,5744,20,877,6140
1055,5716,6,893,6289
1058,5097,47,519,7725
9251,6194,2,190,6093
1063,5327,34,694,6413
9256,6416,1,92,6095
9257,5509,38,270,7179
1067,5867,26,147,6917
9267,6678,19,988,7718
9269,6999,13,300,6692
1079,5271,20,393,6690
1080,6907,40,950,7838
9273,5624,25,64,7996
1083,6807,29,222,6516
9276,5864,31,722,7354
1086,5942,50,978,7532
9279,5907,3,339,7667
9284,5526,24,7,7248
9285,5212,4,762,6642
1095,6839,29,826,7939
8627,6203,15,510,6400
8375,5215,32,776,7883
9296,5624,30,996,7337
8376,5469,37,214,6932
9300,6214,46,445,7396
1110,5059,24,873,7901
1112,6158,14,358,6970
9305,6531,34,869,6457
1114,5958,33,4,7485
9307,5014,29,359,7500
9310,5732,36,417,6727
1119,6543,48,38,7145
1122,5245,14,140,7618
9318,5757,43,992,6081
9321,6461,29,232,6959
1130,6163,34,90,6731
9324,6178,16,737,7585
1133,6995,11,980,6855
1135,5344,10,171,7917
1136,5913,0,541,7168
9329,5360,46,583,6235
1138,6559,47,37,6475
1139,6106,5,297,7939
1140,6327,16,853,6336
1141,5661,50,296,6894
9334,6997,22,699,6178
1143,5800,20,291,7872
1144,6226,31,933,6473
1146,6866,44,920,6909
1148,5569,43,211,6809
9341,6540,45,977,7961
9347,6688,43,575,6035
9348,6000,22,303,7867
9351,6543,40,843,7328
9352,5841,48,597,6404
1164,6563,16,522,6017
9357,5495,18,232,7939
8682,5816,27,330,7755
9360,5192,5,619,6618
1170,6388,24,359,6409
9363,6238,48,166,7159
9364,6040,16,798,7449
1173,6536,47,427,6181
9366,6559,35,803,7727
1175,6836,31,97,7003
1178,6824,19,510,7660
1182,5931,35,0,7897
9377,6264,27,477,6677
9380,5551,40,413,7856
9383,6240,38,147,7002
9387,6101,47,546,7945
1196,5848,1,758,6003
1200,6052,10,438,7336
1201,5437,14,562,7449
9394,5607,7,22,6200
1205,6166,37,967,7584
1207,5291,1,935,7354
1209,5871,29,1,6458
1215,5836,14,423,6161
1218,5027,28,170,6553
9413,6631,27,829,6444
1222,6644,47,774,6818
1223,5629,48,941,7296
9418,5274,28,522,7559
9420,6105,50,639,7706
9422,6491,16,858,6253
1234,6322,5,390,6394
1236,6930,48,997,7908
9431,6045,43,897,6021
1240,6151,39,870,6245
1241,6385,46,752,7005
1244,5578,15,54,7929
1245,6798,16,24,6627
1246,6810,40,643,7628
1250,5902,38,593,7681
1251,5751,1,33,6812
9444,6065,12,478,6885
1253,6091,0,742,6931
1258,6024,27,702,6947
1262,6020,35,140,7655
1263,6462,39,5,6415
1267,5092,13,801,6097
9460,6719,8,773,6637
9461,5488,43,587,6481
9462,5012,15,979,7683
1273,6640,19,303,7840
1275,5894,34,845,6129
1278,5624,47,956,6883
9471,5307,42,72,6660
9472,6297,26,1,6443
9473,6047,10,828,6332
9476,5877,10,450,6988
1285,6253,12,768,6968
9478,6082,38,742,7052
9479,6182,22,83,6010
9482,5258,49,400,7931
1292,5057,23,820,6356
9493,6096,43,235,6704
1302,5461,22,44,6926
1307,5182,37,368,6900
1317,5628,42,448,6355
9512,6886,1,871,6720
9513,5038,49,968,6603
9514,6120,1,780,7497
1323,5304,25,154,6636
1324,5000,34,376,6191
1326,6312,19,841,6774
9519,6777,31,310,7475
9521,6053,32,937,6068
1330,6293,10,263,7577
1331,6173,33,810,6750
9524,6369,16,451,7369
1333,6593,19,278,7628
9527,5240,17,378,6875
9532,5854,2,746,7577
9537,6680,10,898,7997
9540,6374,4,382,7457
9542,6451,41,330,6667
9544,6635,8,611,6093
9546,5022,0,144,6795
9783,5013,25,238,6532
8418,5086,7,697,6716
1360,5951,48,268,6767
9553,5949,30,835,7523
1362,6435,41,482,7208
1366,5294,43,336,7156
9561,6998,9,913,6050
9562,5985,37,510,6082
1371,6306,38,974,7702
1372,5575,24,374,7322
9565,6308,21,595,6890
9566,5632,13,510,7784
9567,5152,17,410,7918
9569,5544,26,361,6058
9574,6108,19,887,7065
9579,5713,20,808,7171
9580,6512,25,380,6766
1390,5887,6,340,7362
9586,5703,7,912,7879
9592,6975,39,642,7912
1401,6881,0,879,7763
1402,6513,31,497,7058
1403,5929,1,801,6768
1404,5314,38,662,6072
9597,5325,38,828,6793
9792,5140,13,124,6317
1411,6075,10,949,6741
1414,6838,47,300,6646
9607,5958,1,826,6054
9609,5890,18,902,6158
1418,5608,35,580,7126
1423,6021,42,495,7101
1425,6428,8,552,7834
1428,6919,17,168,7854
1429,6736,22,8,6746
1431,5186,50,843,7287
9625,6988,40,89,7176
1435,5558,49,445,6210
9631,6733,7,863,7435
1440,6890,1,641,7916
1441,6852,18,106,7224
1443,6641,43,995,6877
1446,5311,11,235,7549
1447,5065,24,893,6960
1448,5307,21,800,6827
1449,6133,23,863,6645
9642,6987,45,543,7728
9643,5439,5,179,6168
1453,6664,15,697,7457
9647,5706,4,899,7733
9648,5840,33,102,6812
1459,6063,42,91,6099
9656,6844,36,264,6783
1465,5459,25,246,6841
1468,5421,44,727,7984
8505,6462,44,505,6335
9664,5525,37,249,6607
1473,6349,22,771,6740
9666,6264,19,164,6468
9667,6189,21,402,7630
1476,6632,9,387,6971
9669,6225,47,842,7941
9672,6132,27,975,6213
1482,5340,29,526,7052
9675,5262,3,437,6510
9679,5279,23,807,7010
1488,5610,1,839,7104
1489,6832,3,940,7930
9682,5665,18,88,7970
1491,5473,34,16,7676
9684,5224,46,866,6276
9686,6642,0,719,6367
9690,6854,40,362,7510
1501,6085,45,604,6502
1502,5304,42,958,7779
9699,5056,43,215,6165
9707,6223,41,686,6166
9711,5251,42,380,7254
9713,6905,30,115,6815
1522,6732,45,4,7878
9715,6536,47,541,6217
9719,5840,36,615,7063
1529,6680,24,245,7987
8447,6916,27,800,7953
9724,5214,19,731,6295
9725,5715,10,483,7280
1535,5711,46,946,7064
9728,6519,4,252,7597
9729,5223,6,266,6285
9730,6580,16,63,7541
9733,5836,10,468,7806
1543,6247,4,876,7263
9737,6452,23,561,6516
9740,6109,11,175,6924
9741,6371,33,244,7701
9744,6889,46,40,7512
9748,5155,43,999,7735
1558,5370,34,975,6843
9753,6802,23,305,7958
9756,5517,7,865,7845
1567,5956,32,935,7710
9760,6351,10,296,6347
1570,5804,47,137,7388
1572,5758,12,134,6752
9765,6068,3,813,6620
9766,6345,36,698,7698
9769,6604,8,780,7245
9770,5115,41,511,7130
1579,6577,22,306,7554
9773,6043,29,381,6806
1583,5623,6,321,7915
1591,5258,4,373,6647
9784,5630,31,449,6596
9785,6060,42,818,7956
1597,6785,1,725,7836
9790,5612,28,247,6596
1600,5100,5,367,7263
1601,6852,23,977,7514
1603,5725,13,717,6398
1604,6449,39,324,6133
1607,6740,49,974,6940
9801,6703,16,185,6212
9802,5171,16,72,7183
1613,6849,21,313,6375
1614,6232,36,316,6903
1618,5728,2,511,6570
9827,5100,35,737,7983
1620,6134,20,445,7738
1622,5557,10,296,6129
9558,6173,40,506,7624
1632,5628,5,434,7189
1633,6720,37,346,7286
1634,6490,49,766,7316
1635,5447,6,886,7078
9832,5227,41,383,6408
9833,6767,34,42,6700
9838,6384,31,919,6114
1649,5222,17,916,6907
9842,6526,41,642,7958
1653,5002,43,52,7320
1654,6262,17,68,6525
1655,6790,1,618,7628
9848,6474,41,215,7360
1658,6320,13,861,7641
1659,5713,7,488,6461
9852,6520,46,857,7909
9853,6700,31,180,6534
9856,5257,3,337,7339
1667,6240,49,879,7291
8470,5442,33,352,6281
1671,6943,21,664,7992
1672,5361,43,346,7642
1675,6088,27,125,6072
9869,5958,27,439,7856
9870,5715,47,537,6366
9872,5210,31,703,7912
1682,6376,28,492,7534
1686,6280,50,807,7019
1688,5478,45,402,6967
1689,6549,42,509,6123
1693,6245,16,478,6208
1696,6892,13,525,6032
9890,5387,37,475,6146
1699,6135,1,656,7472
1702,5920,11,885,7494
1703,5052,18,961,6992
9896,5065,15,905,6681
1706,5598,2,951,6630
1709,5418,26,976,6370
9903,6457,5,561,7714
1714,6427,3,69,7293
1715,6162,22,357,6955
1716,5680,14,821,6784
9910,6941,22,250,6891
1720,6305,13,744,6019
9913,5155,36,138,7251
1722,6537,32,163,7850
9915,5133,17,363,7011
1724,5059,30,290,7899
9917,6656,4,197,7659
9918,5488,39,590,6706
1732,5527,26,709,6369
1733,5366,14,544,6253
1734,6620,43,944,7423
1736,6847,47,512,6628
1738,5081,35,141,6814
1739,6409,11,323,6998
9932,6101,46,96,6892
1743,6261,39,867,6428
1747,6717,46,459,6055
1750,5577,42,434,7565
1751,6302,2,224,7829
9944,6673,9,273,7428
9946,6120,0,402,6346
9947,6633,23,403,7567
1756,6342,32,202,6209
8485,5895,24,537,6624
9958,5921,15,246,6353
1767,6669,45,954,6968
1769,6261,8,484,7045
9963,5115,20,956,7335
9964,6065,18,553,6346
9967,6673,30,534,7290
1778,6094,20,899,7329
1782,6283,40,705,7614
9977,6356,12,681,7439
1791,5450,16,924,6690
1792,6608,10,493,7222
1793,5810,34,78,7593
1795,5932,32,755,6721
9988,6273,27,311,7568
1797,5280,45,730,6033
1800,5716,23,771,7652
9993,6198,29,665,7715
1802,5847,42,234,7912
1803,6163,38,836,6944
9998,5908,24,212,7779
1809,5245,27,964,7444
1810,6145,27,790,6072
1811,5927,44,619,7312
9062,6576,17,313,7324
1814,5216,45,930,6762
1816,6264,14,315,6303
1820,6738,29,730,7120
1821,5131,30,522,6173
1824,6835,20,822,6283
1826,6594,33,433,7305
1827,6186,1,271,7405
1829,6979,17,643,7500
1830,5246,48,722,7265
1834,5401,37,524,7754
1835,6489,18,329,6326
1840,6586,1,626,7809
1843,6157,43,779,6185
1850,6894,6,921,7756
1851,5979,36,230,7688
1852,6351,32,863,7697
1853,5185,38,489,7640
1855,6201,22,459,7780
1856,5610,46,198,6789
1859,6395,20,826,7095
1861,6684,39,908,6726
1863,6486,50,596,6682
1866,5174,30,877,7691
1867,5430,18,722,6968
1877,5328,17,37,6229
1879,6862,47,854,6566
8506,5006,31,320,7402
1887,6056,7,890,6791
1902,6191,35,835,6011
1904,5865,33,355,6609
1905,5788,5,804,7688
1906,5601,30,713,6552
1910,5059,30,898,6277
1912,6849,29,172,6261
1915,5582,33,631,7710
1918,6821,23,142,6257
1920,5312,44,627,7327
1928,5223,5,3,7297
1930,5004,17,944,6879
1931,5423,45,139,7784
8515,6158,34,235,6886
1945,5532,50,259,7945
1949,6806,39,528,6782
1951,6136,10,420,7454
1952,6356,1,758,6064
1962,6194,48,906,7117
1963,5654,46,744,6379
1964,6641,18,498,6101
1968,6233,9,480,7249
1973,5586,42,868,6164
1979,5483,27,636,6830
1988,6497,44,379,6484
1991,5408,4,863,7631
1995,6122,38,42,7304
1997,5841,39,49,7216
9891,5877,1,239,7822
2006,6262,44,177,6596
2013,6147,0,891,7318
2015,5350,26,652,6910
2023,6746,41,423,6890
2027,5097,14,752,6139
2032,5956,22,613,6336
2035,5380,12,894,7151
2036,5343,14,523,6527
8532,5636,24,531,7836
2042,5380,28,504,6087
2043,6471,23,828,7241
2047,6269,1,242,6874
2050,6380,42,783,7312
2054,5996,49,647,7402
8535,5140,26,71,7798
2060,6776,21,628,6734
2063,6696,35,368,7841
8536,6967,46,133,7413
2070,6814,35,49,6875
2071,6726,40,948,6735
2072,5730,40,935,7810
2073,5230,9,40,6842
2074,5636,1,15,6666
2075,5593,13,529,7499
2077,5384,29,903,7193
2080,6109,36,280,6883
2082,5119,37,321,6674
2084,5855,30,555,7108
2085,5014,40,242,7343
2087,6164,22,639,6698
2092,5787,27,5,7639
2099,5493,14,750,7617
2101,6471,40,807,6753
9908,5725,30,560,6485
2115,5413,46,379,7240
2117,5483,3,824,7727
2119,5257,15,161,7192
2124,5945,8,100,7589
2130,5556,12,22,7729
2137,5617,48,890,6989
2141,6137,46,693,7984
2144,5177,41,159,6842
2147,5681,3,224,6828
2154,5726,38,220,6167
2155,5476,30,852,6576
2156,5027,10,114,6280
2165,6969,13,409,7478
2169,5888,47,118,7594
2176,5016,33,801,6907
2180,6693,39,18,7742
2184,5091,6,295,6774
2193,5773,0,577,6363
2202,5156,19,258,7968
2209,6954,11,814,6176
2212,6546,9,666,6403
2214,6142,28,715,6039
2216,5742,37,150,7388
2218,5913,47,259,7240
2220,5681,45,21,7139
2222,5221,44,820,6397
2223,5034,28,244,7399
2224,5440,18,986,6711
9928,5614,50,462,6282
2228,6876,15,359,6997
2231,6559,49,229,6916
2238,6717,48,179,6799
2243,5813,10,74,7039
2248,6397,32,648,7891
2250,5194,50,499,7428
2251,5224,47,241,7494
2253,6341,7,481,7586
2258,6045,33,931,6074
2263,5158,33,668,7340
2266,6173,5,610,7660
2267,5083,13,797,6841
2268,5112,2,975,6097
2270,5635,17,431,7243
8259,5364,50,39,7236
9623,5266,35,462,7317
2278,6354,25,772,6216
2281,5856,11,994,6008
2292,5582,16,320,6581
2295,5756,23,756,7616
2296,6266,15,41,7069
2305,5218,25,940,6579
2308,5483,33,689,7502
2310,6701,19,20,7078
8577,6171,45,364,7755
9943,6219,19,736,6723
2316,5789,31,253,7061
2328,5311,19,614,6825
2329,5156,11,740,7940
2330,5014,26,512,6438
2331,6799,50,817,7963
2337,5215,29,899,6738
2342,5819,28,105,6236
9948,5887,24,421,6792
2351,6227,14,274,7925
2358,5321,17,706,6961
2360,5618,1,83,6094
2363,6994,34,937,7961
2365,6543,44,366,6404
2372,5348,11,321,6411
2376,6241,24,597,7215
8588,6035,30,600,7245
2384,5846,15,166,6719
2388,6707,40,905,6070
2390,6898,26,198,7765
2392,6213,29,932,6846
2398,6485,36,180,7381
2404,5004,33,892,6749
2406,6031,39,739,7299
2407,5996,20,789,6793
2408,5568,9,804,6489
2411,5284,4,580,6183
2418,6018,7,210,7000
2428,6562,41,114,7119
2429,5225,6,260,7838
2438,6938,25,437,7641
2442,6083,17,944,6170
2444,6460,20,395,7938
2446,6757,34,688,7629
2454,6214,22,1000,6479
2457,5960,8,346,7524
2458,6434,47,755,6284
2466,6863,20,747,7586
2469,5127,14,913,7827
2482,6804,12,106,6680
2483,5711,26,599,6593
2484,6440,50,712,6742
2486,5321,1,605,7572
2487,5883,1,803,7308
2490,6998,40,487,7229
2498,5448,37,916,6272
2499,6220,34,58,7705
2502,7000,15,911,6648
2512,5214,47,641,7707
2516,6952,15,141,6798
2520,6891,34,694,7461
2521,5143,42,399,7260
2522,5979,17,201,7421
2526,6884,21,769,7823
2527,5518,48,577,6734
2539,5496,42,119,6467
2549,5632,3,290,6550
2551,6142,50,505,6485
2555,5869,28,591,6770
2556,6682,50,214,7542
2559,5501,8,651,7802
2564,6778,17,856,7628
2579,5528,24,576,6906
2580,6519,43,458,7221
2585,6431,33,779,6535
2587,5490,26,415,6618
2605,5766,45,778,6459
2606,5441,27,340,7819
2611,6580,43,305,7620
2612,6216,19,235,7338
2613,6497,39,521,6857
2614,5254,10,957,7112
2624,6196,50,746,7273
2632,5799,39,503,7487
2637,6057,0,242,6766
2645,6917,47,897,6640
2646,6222,20,377,7699
2647,6487,24,63,6985
2650,6573,18,765,6526
2651,6415,40,150,7188
9090,6585,26,204,7436
2657,5904,35,955,6060
2659,5177,9,858,6370
2660,5723,40,510,7880
2663,5356,30,126,7174
2667,5480,43,598,7228
2668,6527,7,929,6303
2672,6107,13,985,7221
2675,5585,40,334,7770
8639,5543,34,792,7139
2686,5054,6,915,6114
2708,5682,49,595,7771
2714,5070,13,386,7397
2715,6818,13,343,7965
2726,6350,44,660,6152
2727,5891,22,59,6035
2730,5584,8,930,7394
2731,6943,31,937,6517
2733,5842,29,273,7480
8747,6587,13,123,6021
2738,5664,46,137,7371
2746,6121,47,901,6449
2751,6104,5,208,6604
2755,6692,15,868,7147
2757,5800,23,86,7664
2758,5045,43,119,7292
2760,5304,37,273,7323
2764,5945,48,81,6675
