user_id,total_spend,count_saved_items,loyalty_credits,batch_id
9198,1621,44,53,1768
7948,3055,50,436,3126
7949,2791,50,152,2514
7238,2355,32,249,2461
7239,3239,4,480,4129
6239,1562,45,295,0
6238,1320,15,740,1517
6235,3827,26,863,3429
6234,1165,20,862,1800
6237,2305,50,608,2442
6236,3061,9,507,4055
6231,5856,6,921,6464
6230,6315,9,675,7268
6233,2709,7,19,2697
6232,1983,41,405,1952
7815,1121,27,199,462
9779,1664,17,602,583
9778,3036,12,230,3849
9775,3998,35,508,4338
9774,519,30,628,1048
9777,2354,49,418,2775
9776,783,11,749,66
7932,3781,29,971,4450
9770,5115,41,511,7130
9773,6043,29,381,6806
9772,85,12,660,1237
8866,5947,34,949,7796
8867,217,11,232,1315
8864,5271,28,430,7014
8865,5687,39,134,7357
8862,5215,1,762,6701
8863,22,1,783,1287
8860,1917,49,81,518
8861,6222,29,113,6479
8868,286,21,280,1646
8869,195,11,608,1139
818,3741,12,121,4390
819,1814,8,875,1032
810,3483,1,380,3940
811,6968,2,104,6940
812,3307,17,492,3034
813,1704,24,73,746
814,1925,23,934,430
815,1754,11,83,1772
816,3624,0,676,4316
817,1473,8,525,589
7819,2207,31,250,2002
1700,1288,24,713,155
1701,1330,14,85,868
5265,6662,7,829,6671
5264,2306,45,331,2343
1704,2249,33,329,2990
1705,64,3,632,315
1706,5598,2,951,6630
1707,2703,16,779,2468
1708,875,38,609,385
1709,5418,26,976,6370
2097,3253,40,511,4371
5269,6757,21,885,7563
5268,569,36,536,664
2096,2568,24,493,2381
4574,1685,15,466,1468
4575,6922,7,47,7068
2093,2882,16,951,2414
4577,6862,45,631,7694
3959,3927,39,997,3294
7936,1595,6,456,363
3029,6622,16,391,6822
3028,5235,44,224,7869
3027,1984,44,874,457
3026,1729,49,296,703
3025,6769,6,288,6738
3024,2691,13,282,2173
3023,3238,32,945,3307
3022,6865,27,730,6800
3021,5876,31,733,6621
3020,1129,22,509,1741
8738,1349,48,256,774
8739,1399,29,145,626
8736,549,10,587,318
8737,6843,16,601,7128
8734,6834,33,442,6977
8735,1859,9,260,1944
8732,6964,39,628,6019
8733,975,21,604,195
8730,386,19,440,952
8731,330,25,406,104
4198,2286,33,577,2902
4199,1114,21,972,9
4196,3372,26,524,3114
4197,3546,0,778,3229
4194,1458,44,330,1181
4195,1927,33,954,1205
4192,688,19,876,1472
4193,3510,37,95,4182
4190,981,13,27,1301
4191,5955,22,162,7148
5670,3711,36,542,3659
5671,2143,45,772,2777
5672,372,29,476,1787
5673,3251,31,428,4317
5674,2369,12,611,2418
5675,2194,26,296,2756
5676,6956,0,117,6425
5677,2160,34,608,2665
5678,1923,50,375,483
5679,3072,12,516,3504
9395,2090,38,589,2332
9394,5607,7,22,6200
473,1114,25,25,708
6437,629,4,921,1037
6436,6372,6,447,7758
6435,5971,17,52,6836
6434,6416,13,294,7988
6433,479,13,937,1539
6432,6636,41,409,6530
6431,6397,34,952,7865
6430,1162,45,116,1490
8198,6331,19,841,7210
8199,1053,5,556,1062
6439,5740,40,469,6514
6438,3860,6,594,4170
9391,2564,23,156,2346
6758,5327,7,683,6018
6759,3833,35,440,4075
6752,65,34,595,716
6753,1201,49,543,1912
6750,797,18,769,994
6751,1567,0,669,1114
6756,1158,38,568,1915
6757,5943,10,678,7667
6754,5193,30,969,6400
6755,1995,30,820,1187
9942,321,26,600,351
9943,6219,19,736,6723
9940,1758,43,615,1999
9941,1352,30,412,907
9946,6120,0,402,6346
9947,6633,23,403,7567
9944,6673,9,273,7428
9945,1086,29,267,294
9948,5887,24,421,6792
9949,480,17,953,1709
9390,2024,11,438,2693
238,1456,2,210,1257
239,1136,36,294,897
234,5855,43,199,6305
235,3372,24,191,3268
236,2402,5,856,2496
237,594,10,398,1288
230,6336,7,513,6638
231,599,5,833,56
232,317,13,400,889
233,2949,24,355,2630
4680,162,27,9,841
8740,6124,11,962,7343
4681,6840,7,722,6833
2538,3694,23,528,3638
2539,5496,42,119,6467
2532,2670,34,939,2827
2533,514,5,48,1933
2530,954,47,768,21
2531,2553,11,175,2524
2536,3779,7,920,3629
2537,3779,40,284,3765
2534,135,9,768,1643
2535,3199,35,793,4119
5078,6168,2,437,7173
5079,6691,15,917,7817
5072,5044,2,608,7109
5073,539,7,46,1736
5070,646,8,802,1288
5071,3079,47,81,3810
5076,1797,39,854,1335
5077,5151,31,630,6986
5074,1464,10,583,992
5075,2506,32,488,2807
9560,1715,31,712,768
9561,6998,9,913,6050
939,1651,23,829,1019
938,5273,39,376,7281
9564,1908,15,739,1183
9565,6308,21,595,6890
9566,5632,13,510,7784
9567,5152,17,410,7918
933,1042,42,727,1496
932,1250,21,924,465
931,3017,37,787,4169
930,1277,20,42,728
937,1637,49,928,1810
936,6827,19,241,7612
935,2932,46,484,2499
934,3575,10,808,4351
5380,2255,22,794,2426
5381,1669,25,323,646
5382,2484,44,469,2807
5383,2282,50,548,2060
5384,1363,34,750,385
5385,1192,19,169,632
5386,993,43,566,105
5387,5872,37,440,7792
5388,6699,2,935,7927
5389,6556,41,888,6939
9398,317,1,635,1551
9519,6777,31,310,7475
797,3809,13,615,3552
796,3612,6,105,4465
795,3190,5,377,3703
794,645,5,586,1692
793,6159,8,878,7562
792,5670,16,629,7693
791,6986,28,823,7743
790,5925,4,239,6092
9388,5487,7,30,6406
2145,1821,7,355,1234
799,761,16,486,1569
798,3937,26,271,3712
2144,5177,41,159,6842
2415,2868,9,998,2647
2414,1636,49,377,1862
1139,6106,5,297,7939
1138,6559,47,37,6475
2141,6137,46,693,7984
1133,6995,11,980,6855
1132,1478,37,694,931
1131,3473,20,520,3964
1130,6163,34,90,6731
1137,2949,23,921,2535
1136,5913,0,541,7168
1135,5344,10,171,7917
1134,620,45,917,471
2419,3484,26,241,3409
4975,997,4,263,1595
7148,439,25,984,181
7149,2111,16,566,2894
7144,659,15,730,444
7145,3256,34,748,3739
7146,3547,27,826,4296
7147,1101,32,401,322
7140,6144,7,871,7322
7141,1028,16,931,1981
7142,3940,42,834,4294
7143,6265,45,458,6276
2149,182,21,131,690
2148,2616,31,316,2535
8053,6544,36,273,6301
8052,5641,23,661,6668
8051,6491,9,552,6918
8050,2279,32,747,2050
8057,827,44,68,618
8056,1593,9,384,579
8055,1722,30,160,1484
8054,2743,16,546,2389
8509,3277,21,687,3390
8508,1644,3,52,382
8059,6797,46,953,6383
8058,2395,5,715,2857
2882,2583,40,855,2386
2883,6897,48,564,6260
2880,3422,15,602,3875
2881,3296,43,45,3816
2886,2653,35,538,2343
2887,1487,10,212,1574
2884,913,32,794,1385
2885,1434,42,444,1132
7492,6623,12,130,7896
1072,3146,20,730,3933
2888,1830,29,622,889
2889,3586,47,460,3835
7496,5219,32,273,6577
7497,2690,41,86,2831
7494,6835,9,867,7966
7495,6844,24,252,6622
2,271,4,305,1223
3276,2863,14,155,2011
3277,6526,47,344,6017
1922,1348,16,414,862
1923,88,37,620,1406
1924,1158,20,659,554
3273,1009,11,510,1338
1926,1249,3,174,594
1927,1721,33,295,155
4761,5128,6,840,6326
4760,251,16,664,1810
4763,3984,36,846,4038
4762,3450,34,419,3080
4765,149,10,543,1055
4764,3141,29,92,3520
4767,3447,34,444,3098
4766,3886,49,336,4140
4769,3041,11,628,3649
4768,1343,26,904,633
7189,6383,18,707,7659
8767,5871,40,867,7235
5809,790,9,462,1744
5808,3012,28,947,3261
5803,84,35,56,1815
5802,577,31,418,1606
5801,608,1,405,1795
5800,6287,34,895,6662
5807,783,37,378,562
5806,1435,50,383,1843
5805,1429,24,424,529
5804,3744,26,752,4151
1573,3444,29,531,3436
1572,5758,12,134,6752
1571,918,13,221,809
1570,5804,47,137,7388
1577,3930,18,272,3185
1576,1439,14,954,429
7360,133,6,618,1288
1575,133,26,65,672
1574,68,0,440,1191
8023,1898,50,854,528
4888,3106,41,430,4491
4889,3115,17,179,3429
2709,2739,33,513,2643
2708,5682,49,595,7771
4880,1089,26,178,216
4881,805,44,86,215
4882,530,43,306,324
2706,239,9,551,1256
2701,2488,47,783,2586
2700,3400,41,886,4184
2703,474,16,531,10
4887,126,46,174,184
7962,3264,40,990,4328
7963,58,3,972,1258
7960,5404,20,117,6674
7961,5488,9,709,7385
7966,1867,3,700,844
7967,6266,47,649,7646
7964,3912,22,44,3595
7965,3316,15,716,4451
9177,1757,43,917,1358
9176,256,9,362,1645
7968,5239,14,706,7461
7969,211,16,805,1211
9173,3792,0,603,4064
9172,1417,43,340,588
9171,5832,32,246,6172
9170,1655,29,484,441
6259,5572,25,119,6704
6258,692,24,219,1545
6253,271,26,641,1991
6252,6521,18,550,7586
6251,1629,50,245,1361
6250,1219,44,48,525
6257,3591,25,371,4470
6256,3594,28,780,4110
6255,741,48,336,175
6254,10,48,936,788
2411,5284,4,580,6183
8545,1882,12,583,514
9719,5840,36,615,7063
9718,619,32,616,472
8016,6728,12,764,6682
9713,6905,30,115,6815
9712,2708,13,29,2347
9711,5251,42,380,7254
475,6528,49,383,7478
9717,3139,6,161,3184
8547,341,48,758,236
9715,6536,47,541,6217
9714,5229,36,922,6490
3474,3332,45,232,4334
3475,2627,16,835,2773
3476,5851,49,653,7589
3477,80,11,211,1638
3470,5192,18,141,7086
3471,3471,15,118,3504
3472,2840,21,381,2629
3473,517,3,226,975
8884,5441,28,728,6896
8541,5671,24,834,6300
838,3301,25,784,4395
839,649,30,737,1038
3478,3130,28,413,4278
3479,2148,39,222,2862
8882,591,10,160,1199
8540,3847,5,152,3404
8543,1490,31,509,1710
8010,232,46,507,1932
7457,2420,13,776,2256
8687,5394,6,452,7556
7453,2903,31,875,2230
9007,3789,25,77,4489
5249,1153,4,466,985
5248,6170,11,888,6295
1728,2328,22,583,2245
1729,2145,22,331,2852
1726,3578,15,40,3367
5244,2383,43,639,2332
5247,3459,9,539,4086
5246,3466,27,813,3331
1722,6537,32,163,7850
1723,1220,20,743,1308
1720,6305,13,744,6019
1721,2333,43,748,2168
9004,2606,6,249,2268
5626,6966,9,78,7578
9003,3012,43,659,3953
9002,3014,36,926,4143
7931,6305,1,16,6114
9001,208,7,147,1615
7930,5985,26,77,6661
9000,6907,39,392,6710
7933,5015,41,638,7132
3005,5402,38,7,6380
3004,233,3,840,835
3007,3478,14,242,3825
3006,2142,49,792,2693
3001,2058,26,954,2781
3000,300,50,60,1453
3003,6185,32,207,7077
3002,5751,28,110,6521
7935,2247,16,707,2070
3009,950,32,426,722
3008,3185,36,301,4381
7934,1041,30,554,502
1588,661,25,94,990
1589,3734,7,23,3302
7937,1301,3,800,1086
1582,2508,8,464,2447
1583,5623,6,321,7915
1580,2378,50,691,2211
1581,2937,27,630,2074
1586,2362,46,573,2964
1587,1558,28,503,1208
1584,987,20,465,939
1585,878,2,403,845
9106,6556,41,166,6203
5481,3743,33,630,3540
9107,2849,45,657,2400
8633,38,6,623,1089
5480,3270,13,736,4053
9104,3667,45,613,3819
9105,5893,20,436,6227
9450,1341,12,751,1064
9451,2727,38,638,2684
9452,599,26,271,785
5658,3925,5,229,3477
5659,361,30,774,1195
5656,5720,48,578,6686
5657,117,26,532,1177
5654,2182,42,323,2440
2416,3038,11,194,3382
5652,1146,37,770,518
5653,5898,37,357,6476
5650,5365,5,435,6350
5651,803,26,727,241
6419,992,49,536,1850
6418,3095,7,289,3136
6415,2532,4,732,2956
6414,3415,37,141,3100
6417,3897,12,553,4415
6416,751,15,887,659
6411,1151,33,909,1908
6410,6757,0,828,6437
6413,2864,14,372,2702
6412,2917,45,823,2602
7777,5286,24,495,7479
7776,2408,5,164,2943
7775,5016,50,611,7189
7774,6052,31,390,7493
7773,6713,14,316,6213
7772,1795,27,459,357
7771,691,46,648,917
7770,5406,6,769,6245
7779,6663,31,730,7244
7778,2320,39,983,2787
3917,6402,30,549,7857
3916,6153,6,875,7662
3915,1554,35,390,148
3914,823,6,428,1772
3913,219,6,2,628
3912,1142,8,976,1822
3911,2108,17,997,2629
3910,3607,47,437,3286
3919,5050,25,76,7822
3918,3391,47,369,4306
6730,2662,11,171,2477
6731,3350,37,527,3826
6732,957,15,277,1899
6733,6639,49,915,7524
6734,6595,44,303,6752
6735,290,45,483,424
6736,1568,17,753,1205
6737,3158,4,640,3481
6738,2499,9,640,2504
6739,3931,43,652,3800
8318,2785,34,271,2616
8319,6187,43,683,7194
3287,2572,11,479,2524
9929,169,50,599,175
9920,883,18,567,1085
9921,3371,44,464,4185
9922,1605,33,863,771
9923,1868,21,250,1602
9924,957,15,252,1563
9925,2258,13,554,2336
9926,2858,2,923,2483
9927,3631,1,690,3124
216,6448,32,599,7939
217,1854,50,186,1021
214,6332,11,878,7437
215,1705,16,892,454
212,2096,42,922,2774
213,720,34,537,1257
210,3583,47,494,3959
211,1104,8,505,1626
218,1188,12,352,888
219,3289,32,131,3221
6088,165,25,778,1979
6089,230,45,568,1354
6086,1012,8,411,1578
6087,1949,42,623,463
6084,1988,26,798,637
6085,3122,50,609,4011
6082,6045,16,204,7411
6083,140,46,672,389
6080,2378,25,110,2046
6081,3967,19,676,3238
3649,6117,13,404,6873
3648,1916,5,59,961
3647,1754,20,418,114
3646,16,32,931,1633
3645,6227,23,857,7013
3644,824,5,344,1975
3643,3087,36,766,3160
3642,5852,4,78,7140
3641,6392,13,819,6511
3640,943,12,461,1553
2550,140,16,136,1905
2551,6142,50,505,6485
2552,494,24,492,580
2553,3166,50,707,3442
2554,3520,0,772,3050
2555,5869,28,591,6770
2556,6682,50,214,7542
2557,3856,44,243,3468
2558,1508,23,985,1797
2559,5501,8,651,7802
5010,1425,37,33,157
5011,5122,14,288,6513
5012,687,16,235,68
5013,2349,14,78,2326
5014,1985,3,496,1513
5015,6068,45,526,6923
5016,1530,7,434,1416
5017,695,49,114,642
5018,1571,9,678,1066
5019,3442,47,455,3877
4419,1181,12,390,331
4418,6698,47,495,7068
4417,2399,37,49,2039
4416,6736,26,728,7186
4415,5869,50,320,7257
4414,641,2,617,582
4413,1380,29,486,408
4412,415,41,327,876
4411,6997,45,154,6089
4410,6402,36,309,7591
919,997,40,518,1045
918,549,33,751,999
9548,3546,17,863,4303
9549,6371,4,311,7895
915,2243,34,2,2687
914,2526,8,529,2151
917,6471,3,655,6088
916,6244,10,400,7609
911,5497,4,61,6729
910,2392,0,171,2549
913,1539,34,615,212
912,3636,13,988,3754
7168,2221,16,95,2854
7169,5458,32,232,6083
7162,3149,47,126,3363
7163,2441,6,56,2506
7160,5410,20,60,6348
